date,SBM
2017-09-06,2450.0
2017-09-07,2500.0
2017-09-08,2500.0
2017-09-11,2500.0
2017-09-12,2500.0
2017-09-13,2500.0
2017-09-14,2649.0
2017-09-15,2649.0
2017-09-18,2500.0
2017-09-19,2575.0
2017-09-20,2575.0
2017-09-21,2575.0
2017-09-25,2575.0
2017-09-26,2649.0
2017-09-27,2649.0
2017-09-28,2649.0
2017-09-29,2649.0
2017-10-02,2649.0
2017-10-03,2650.0
2017-10-04,2650.0
2017-10-05,2650.0
2017-10-06,2650.0
2017-10-09,2650.0
2017-10-10,2650.0
2017-10-11,2700.0
2017-10-12,2700.0
2017-10-13,2700.0
2017-10-16,2700.0
2017-10-17,2700.0
2017-10-18,2700.0
2017-10-19,2700.0
2017-10-20,2605.0
2017-10-23,2605.0
2017-10-24,2605.0
2017-10-25,2600.0
2017-10-26,2600.0
2017-10-27,2650.0
2017-10-30,2650.0
2017-10-31,2650.0
2017-11-01,2650.0
2017-11-02,2650.0
2017-11-03,2780.0
2017-11-07,2780.0
2017-11-08,2650.0
2017-11-09,2650.0
2017-11-10,2780.0
2017-11-13,2780.0
2017-11-14,2780.0
2017-11-15,2780.0
2017-11-16,2780.0
2017-11-17,2780.0
2017-11-20,2780.0
2017-11-21,2779.0
2017-11-22,2779.0
2017-11-23,2779.0
2017-11-24,2750.0
2017-11-27,2750.0
2017-11-28,2750.0
2017-11-29,2750.0
2017-11-30,2750.0
2017-12-04,2661.0
2017-12-05,2661.0
2017-12-06,2661.0
2017-12-07,2661.0
2017-12-08,2750.0
2017-12-11,2750.0
2017-12-12,2750.0
2017-12-13,2750.0
2017-12-14,2750.0
2017-12-15,2657.0
2017-12-18,2657.0
2017-12-19,2657.0
2017-12-20,2657.0
2017-12-21,2657.0
2017-12-22,2750.0
2017-12-25,2750.0
2017-12-26,2750.0
2017-12-27,2750.0
2017-12-28,2750.0
2017-12-29,2750.0
2018-01-02,2750.0
2018-01-03,2750.0
2018-01-04,2750.0
2018-01-05,2750.0
2018-01-08,2750.0
2018-01-09,2750.0
2018-01-10,2750.0
2018-01-12,2914.0
2018-01-15,2914.0
2018-01-16,2914.0
2018-01-17,2900.0
2018-01-18,2900.0
2018-01-19,2752.0
2018-01-22,2753.0
2018-01-23,2800.0
2018-01-24,2800.0
2018-01-25,2800.0
2018-01-26,2817.0
2018-01-29,2817.0
2018-01-30,2817.0
2018-01-31,2817.0
2018-02-01,2817.0
2018-02-02,2986.0
2018-02-05,2884.0
2018-02-06,2886.0
2018-02-07,2886.0
2018-02-08,2886.0
2018-02-09,2886.0
2018-02-12,2886.0
2018-02-13,2972.0
2018-02-14,2970.0
2018-02-15,3000.0
2018-02-16,3000.0
2018-02-19,2999.0
2018-02-20,2998.0
2018-02-21,2995.0
2018-02-22,2995.0
2018-02-23,2995.0
2018-02-26,2995.0
2018-02-27,2997.0
2018-02-28,2997.0
2018-03-01,2997.0
2018-03-02,3086.0
2018-03-05,3086.0
2018-03-06,3111.0
2018-03-07,3130.0
2018-03-08,3130.0
2018-03-09,3130.0
2018-03-12,3150.0
2018-03-13,3150.0
2018-03-14,3156.0
2018-03-15,3200.0
2018-03-16,3185.0
2018-03-19,3185.0
2018-03-20,3185.0
2018-03-21,3185.0
2018-03-22,3147.0
2018-03-23,3140.0
2018-03-26,3140.0
2018-03-27,3140.0
2018-03-28,3140.0
2018-03-29,3140.0
2018-03-30,3140.0
2018-04-02,3140.0
2018-04-03,3120.0
2018-04-04,3135.0
2018-04-05,3140.0
2018-04-06,3250.0
2018-04-09,3250.0
2018-04-10,3250.0
2018-04-11,3250.0
2018-04-12,3250.0
2018-04-13,3300.0
2018-04-16,3300.0
2018-04-17,3140.0
2018-04-18,3142.0
2018-04-19,3150.0
2018-04-20,3150.0
2018-04-23,3150.0
2018-04-24,3150.0
2018-04-25,3150.0
2018-04-26,3000.0
2018-04-27,3179.0
2018-04-30,3179.0
2018-05-02,3179.0
2018-05-03,3179.0
2018-05-04,3179.0
2018-05-07,3179.0
2018-05-08,3179.0
2018-05-09,3179.0
2018-05-10,3030.0
2018-05-11,3000.0
2018-05-14,3000.0
2018-05-15,3000.0
2018-05-16,2850.0
2018-05-17,2850.0
2018-05-18,2850.0
2018-05-21,2850.0
2018-05-22,2850.0
2018-05-23,2850.0
2018-05-24,2850.0
2018-05-25,2875.0
2018-05-28,2800.0
2018-05-29,2800.0
2018-05-30,2800.0
2018-05-31,2800.0
2018-06-01,2800.0
2018-06-04,2967.0
2018-06-05,2800.0
2018-06-06,2800.0
2018-06-07,2800.0
2018-06-08,2945.0
2018-06-11,2945.0
2018-06-12,2945.0
2018-06-13,2945.0
2018-06-14,2945.0
2018-06-18,3060.0
2018-06-19,3060.0
2018-06-20,3060.0
2018-06-21,3060.0
2018-06-22,2877.0
2018-06-25,2877.0
2018-06-26,3000.0
2018-06-27,2999.0
2018-06-28,3060.0
2018-06-29,2877.0
2018-07-02,2877.0
2018-07-03,2710.0
2018-07-04,2710.0
2018-07-05,2710.0
2018-07-06,2710.0
2018-07-09,2710.0
2018-07-10,2710.0
2018-07-11,2710.0
2018-07-12,2710.0
2018-07-13,2791.0
2018-07-16,2791.0
2018-07-17,2791.0
2018-07-18,2791.0
2018-07-19,2791.0
2018-07-20,2800.0
2018-07-23,2800.0
2018-07-24,2710.0
2018-07-25,2690.0
2018-07-26,2690.0
2018-07-27,2800.0
2018-07-31,2900.0
2018-08-01,2900.0
2018-08-02,2900.0
2018-08-03,2900.0
2018-08-06,2900.0
2018-08-07,2900.0
2018-08-08,2900.0
2018-08-09,2900.0
2018-08-10,2800.0
2018-08-13,2800.0
2018-08-15,2800.0
2018-08-16,2800.0
2018-08-17,3000.0
2018-08-24,3000.0
2018-08-27,3000.0
2018-08-28,3000.0
2018-08-29,3000.0
2018-08-30,3000.0
2018-08-31,2830.0
2018-09-03,2830.0
2018-09-04,2800.0
2018-09-05,2800.0
2018-09-06,2800.0
2018-09-07,2800.0
2018-09-10,2800.0
2018-09-12,2800.0
2018-09-13,2800.0
2018-09-14,2750.0
2018-09-17,2750.0
2018-09-18,2750.0
2018-09-19,2800.0
2018-09-20,2770.0
2018-09-21,2800.0
2018-09-24,2800.0
2018-09-25,2800.0
2018-09-26,2780.0
2018-09-27,2780.0
2018-09-28,2900.0
2018-10-01,2900.0
2018-10-02,2899.0
2018-10-03,2899.0
2018-10-04,2899.0
2018-10-05,2890.0
2018-10-08,2890.0
2018-10-09,2890.0
2018-10-10,2890.0
2018-10-11,2890.0
2018-10-12,2874.0
2018-10-15,2874.0
2018-10-16,2874.0
2018-10-17,2874.0
2018-10-18,2874.0
2018-10-19,2600.0
2018-10-22,2600.0
2018-10-23,2600.0
2018-10-24,2600.0
2018-10-25,2600.0
2018-10-26,2600.0
2018-10-29,2600.0
2018-10-30,2600.0
2018-10-31,2599.0
2018-11-01,2599.0
2018-11-02,2590.0
2018-11-05,2590.0
2018-11-07,2590.0
2018-11-08,2590.0
2018-11-09,2580.0
2018-11-12,2580.0
2018-11-13,2580.0
2018-11-14,2580.0
2018-11-15,2550.0
2018-11-16,2550.0
2018-11-19,2550.0
2018-11-22,2800.0
2018-11-23,2800.0
2018-11-26,2800.0
2018-11-27,2800.0
2018-11-28,2800.0
2018-11-29,2799.0
2018-11-30,2799.0
2018-12-03,2799.0
2018-12-04,2799.0
2018-12-05,2575.0
2018-12-06,2575.0
2018-12-07,2500.0
2018-12-10,2500.0
2018-12-11,2500.0
2018-12-12,2500.0
2018-12-13,2500.0
2018-12-14,2500.0
2018-12-17,2500.0
2018-12-18,2500.0
2018-12-19,2500.0
2018-12-20,2500.0
2018-12-21,2500.0
2018-12-24,2430.0
2018-12-25,2500.0
2018-12-26,2500.0
2018-12-27,2500.0
2018-12-28,2500.0
2018-12-31,2650.0
2019-01-02,2650.0
2019-01-03,2650.0
2019-01-04,2518.0
2019-01-07,2518.0
2019-01-08,2518.0
2019-01-09,2518.0
2019-01-10,2518.0
2019-01-14,2500.0
2019-01-15,2500.0
2019-01-16,2500.0
2019-01-17,2500.0
2019-01-18,2500.0
2019-01-21,2500.0
2019-01-22,2500.0
2019-01-23,2440.0
2019-01-24,2400.0
2019-01-25,2400.0
2019-01-28,2400.0
2019-01-29,2400.0
2019-01-30,2400.0
2019-01-31,2390.0
2019-02-01,2375.0
2019-02-04,2375.0
2019-02-05,2375.0
2019-02-06,2375.0
2019-02-07,2375.0
2019-02-08,2500.0
2019-02-11,2500.0
2019-02-12,2500.0
2019-02-13,2500.0
2019-02-14,2380.0
2019-02-15,2325.0
2019-02-18,2325.0
2019-02-19,2350.0
2019-02-20,2350.0
2019-02-21,2350.0
2019-02-22,2350.0
2019-02-25,2350.0
2019-02-26,2375.0
2019-02-27,2375.0
2019-02-28,2375.0
2019-03-01,2400.0
2019-03-04,2400.0
2019-03-05,2500.0
2019-03-06,2500.0
2019-03-07,2500.0
2019-03-08,2600.0
2019-03-11,2600.0
2019-03-12,2600.0
2019-03-13,2600.0
2019-03-14,2600.0
2019-03-15,2500.0
2019-03-18,2500.0
2019-03-19,2500.0
2019-03-20,2500.0
2019-03-21,2500.0
2019-03-22,2370.0
2019-03-25,2370.0
2019-03-26,2370.0
2019-03-27,2370.0
2019-03-28,2370.0
2019-03-29,2370.0
2019-04-01,2371.0
2019-04-02,2371.0
2019-04-03,2371.0
2019-04-04,2371.0
2019-04-05,2372.0
2019-04-08,2372.0
2019-04-09,2372.0
2019-04-10,2372.0
2019-04-11,2372.0
2019-04-12,2400.0
2019-04-15,2400.0
2019-04-16,2450.0
2019-04-17,2450.0
2019-04-18,2450.0
2019-04-19,2590.0
2019-04-22,2590.0
2019-04-23,2500.0
2019-04-24,2500.0
2019-04-25,2500.0
2019-04-26,2500.0
2019-04-29,2500.0
2019-04-30,2500.0
2019-05-02,2500.0
2019-05-03,2550.0
2019-05-06,2550.0
2019-05-07,2550.0
2019-05-08,2550.0
2019-05-09,2550.0
2019-05-10,2550.0
2019-05-13,2550.0
2019-05-14,2550.0
2019-05-15,2550.0
2019-05-16,2600.0
2019-05-17,2600.0
2019-05-20,2600.0
2019-05-21,2600.0
2019-05-22,2600.0
2019-05-23,2600.0
2019-05-24,2460.0
2019-05-27,2500.0
2019-05-28,2500.0
2019-05-29,2500.0
2019-05-30,2500.0
2019-05-31,2500.0
2019-06-03,2500.0
2019-06-04,2500.0
2019-06-10,2500.0
2019-06-11,2500.0
2019-06-12,2500.0
2019-06-13,2430.0
2019-06-14,2590.0
2019-06-17,2590.0
2019-06-18,2590.0
2019-06-19,2590.0
2019-06-20,2590.0
2019-06-21,2590.0
2019-06-24,2590.0
2019-06-25,2590.0
2019-06-26,2590.0
2019-06-27,2640.0
2019-06-28,2640.0
2019-07-01,2640.0
2019-07-02,2561.0
2019-07-03,2561.0
2019-07-04,2561.0
2019-07-05,2640.0
2019-07-08,2640.0
2019-07-09,2600.0
2019-07-10,2600.0
2019-07-11,2600.0
2019-07-12,2638.0
2019-07-15,2638.0
2019-07-16,2638.0
2019-07-17,2638.0
2019-07-18,2638.0
2019-07-19,2550.0
2019-07-22,2505.0
2019-07-23,2505.0
2019-07-24,2500.0
2019-07-25,2574.0
2019-07-26,2600.0
2019-07-29,2600.0
2019-07-31,2550.0
2019-08-01,2550.0
2019-08-02,2560.0
2019-08-05,2560.0
2019-08-06,2560.0
2019-08-07,2560.0
2019-08-08,2560.0
2019-08-09,2560.0
2019-08-15,2520.0
2019-08-16,2520.0
2019-08-19,2520.0
2019-08-22,2520.0
2019-08-23,2550.0
2019-08-26,2550.0
2019-08-27,2550.0
2019-08-28,2550.0
2019-08-29,2550.0
2019-08-30,2600.0
2019-09-02,2599.0
2019-09-03,2599.0
2019-09-04,2599.0
2019-09-05,2525.0
2019-09-06,2550.0
2019-09-09,2650.0
2019-09-10,2650.0
2019-09-11,2650.0
2019-09-12,2650.0
2019-09-13,2650.0
2019-09-16,2650.0
2019-09-17,2699.0
2019-09-18,2600.0
2019-09-19,2550.0
2019-09-20,2700.0
2019-09-23,2700.0
2019-09-24,2700.0
2019-09-25,2500.0
2019-09-26,2600.0
2019-09-27,2700.0
2019-09-30,2650.0
2019-10-01,2650.0
2019-10-02,2500.0
2019-10-03,2500.0
2019-10-04,2630.0
2019-10-07,2630.0
2019-10-08,2630.0
2019-10-09,2630.0
2019-10-10,2630.0
2019-10-11,2575.0
2019-10-14,2575.0
2019-10-15,2501.0
2019-10-16,2501.0
2019-10-17,2550.0
2019-10-18,2600.0
2019-10-21,2504.0
2019-10-22,2504.0
2019-10-23,2525.0
2019-10-24,2525.0
2019-10-25,2689.0
2019-10-28,2689.0
2019-10-29,2600.0
2019-10-30,2600.0
2019-10-31,2600.0
2019-11-01,2600.0
2019-11-04,2600.0
2019-11-05,2550.0
2019-11-07,2550.0
2019-11-08,2600.0
2019-11-12,2600.0
2019-11-13,2600.0
2019-11-14,2500.0
2019-11-15,2600.0
2019-11-19,2600.0
2019-11-20,2600.0
2019-11-21,2625.0
2019-11-22,2625.0
2019-11-25,2650.0
2019-11-26,2650.0
2019-11-27,2650.0
2019-11-28,2650.0
2019-11-29,2650.0
2019-12-02,2650.0
2019-12-03,2650.0
2019-12-04,2650.0
2019-12-05,2650.0
2019-12-06,2650.0
2019-12-09,2680.0
2019-12-10,2680.0
2019-12-11,2680.0
2019-12-12,2800.0
2019-12-13,2750.0
2019-12-16,2755.0
2019-12-17,2755.0
2019-12-18,2755.0
2019-12-19,2755.0
2019-12-20,2800.0
2019-12-23,2800.0
2019-12-24,2800.0
2019-12-25,2850.0
2019-12-26,2850.0
2019-12-27,2800.0
2019-12-30,2800.0
2019-12-31,2850.0
2020-01-02,2850.0
2020-01-03,2849.0
2020-01-06,2849.0
2020-01-07,2849.0
2020-01-08,2849.0
2020-01-09,2850.0
2020-01-10,2850.0
2020-01-13,2900.0
2020-01-14,2850.0
2020-01-15,2850.0
2020-01-16,2850.0
2020-01-17,2945.0
2020-01-20,2945.0
2020-01-21,2945.0
2020-01-22,3050.0
2020-01-23,3100.0
2020-01-24,3100.0
2020-01-27,3100.0
2020-01-28,3100.0
2020-01-29,3050.0
2020-01-30,3050.0
2020-01-31,3000.0
2020-02-03,3000.0
2020-02-04,3000.0
2020-02-05,3000.0
2020-02-06,3000.0
2020-02-07,3000.0
2020-02-10,3000.0
2020-02-11,3000.0
2020-02-12,3000.0
2020-02-13,3000.0
2020-02-14,2950.0
2020-02-17,2950.0
2020-02-18,2950.0
2020-02-19,2950.0
2020-02-20,2950.0
2020-02-21,3000.0
2020-02-24,3000.0
2020-02-25,2900.0
2020-02-26,2900.0
2020-02-27,2900.0
2020-02-28,2900.0
2020-03-02,2900.0
2020-03-03,2850.0
2020-03-04,2800.0
2020-03-05,2800.0
2020-03-06,2800.0
2020-03-09,2530.0
2020-03-10,2782.0
2020-03-11,2782.0
2020-03-12,2505.0
2020-03-13,2500.0
2020-03-16,2251.0
2020-03-17,2251.0
2020-03-18,2161.0
2020-03-19,2247.0
2020-03-20,2247.0
2020-03-23,2247.0
2020-03-24,2247.0
2020-03-25,2247.0
2020-03-26,2336.0
2020-03-27,2336.0
2020-03-30,2336.0
2020-03-31,2336.0
2020-04-01,2336.0
2020-04-02,2336.0
2020-04-03,2243.0
2020-04-06,2243.0
2020-04-07,2154.0
2020-04-08,2154.0
2020-04-09,2153.0
2020-04-10,2100.0
2020-04-13,2017.0
2020-04-14,2096.0
2020-04-15,2096.0
2020-04-16,2017.0
2020-04-17,1980.0
2020-04-20,1980.0
2020-04-21,1980.0
2020-04-22,1969.0
2020-04-23,1981.0
2020-04-24,2017.0
2020-04-27,2017.0
2020-04-28,2057.0
2020-04-29,2057.0
2020-04-30,2090.0
2020-05-04,2057.0
2020-05-05,2057.0
2020-05-06,2057.0
2020-05-07,2137.0
2020-05-08,2075.0
2020-05-11,2075.0
2020-05-12,2075.0
2020-05-13,2155.0
2020-05-14,2120.0
2020-05-15,2200.0
2020-05-18,2051.0
2020-05-19,2050.0
2020-05-20,2050.0
2020-05-21,2050.0
2020-05-22,2100.0
2020-05-26,2180.0
2020-05-27,2200.0
2020-05-28,2235.0
2020-05-29,2235.0
2020-06-01,2235.0
2020-06-02,2324.0
2020-06-03,2399.0
2020-06-04,2494.0
2020-06-05,2494.0
2020-06-08,2494.0
2020-06-09,2494.0
2020-06-10,2500.0
2020-06-11,2550.0
2020-06-12,2550.0
2020-06-15,2550.0
2020-06-16,2550.0
2020-06-17,2651.0
2020-06-18,2699.0
2020-06-19,2699.0
2020-06-22,2699.0
2020-06-23,2699.0
2020-06-24,2699.0
2020-06-25,2699.0
2020-06-26,2595.0
2020-06-29,2595.0
2020-06-30,2595.0
2020-07-01,2595.0
2020-07-02,2590.0
2020-07-03,2590.0
2020-07-06,2590.0
2020-07-07,2590.0
2020-07-08,2590.0
2020-07-09,2590.0
2020-07-10,2585.0
2020-07-13,2585.0
2020-07-14,2585.0
2020-07-15,2585.0
2020-07-16,2585.0
2020-07-17,2585.0
2020-07-20,2585.0
2020-07-21,2585.0
2020-07-22,2585.0
2020-07-23,2585.0
2020-07-24,2585.0
2020-07-27,2545.0
2020-07-28,2545.0
2020-07-29,2545.0
2020-08-03,2545.0
2020-08-04,2545.0
2020-08-05,2444.0
2020-08-06,2444.0
2020-08-07,2444.0
2020-08-10,2444.0
2020-08-11,2444.0
2020-08-12,2444.0
2020-08-13,2444.0
2020-08-17,2444.0
2020-08-18,2444.0
2020-08-19,2347.0
2020-08-24,2347.0
2020-08-25,2347.0
2020-08-26,2347.0
2020-08-27,2347.0
2020-08-28,2347.0
2020-08-31,2347.0
2020-09-01,2347.0
2020-09-02,2260.0
2020-09-03,2200.0
2020-09-04,2230.0
2020-09-07,2230.0
2020-09-08,2230.0
2020-09-09,2200.0
2020-09-10,2200.0
2020-09-11,2210.0
2020-09-14,2200.0
2020-09-15,2200.0
2020-09-16,2200.0
2020-09-17,2165.0
2020-09-18,2166.0
2020-09-21,2166.0
2020-09-22,2166.0
2020-09-23,2166.0
2020-09-24,2166.0
2020-09-25,2166.0
2020-09-28,2160.0
2020-09-29,2160.0
2020-09-30,2160.0
2020-10-01,2160.0
2020-10-02,2160.0
2020-10-05,2160.0
2020-10-06,2160.0
2020-10-07,2160.0
2020-10-08,2160.0
2020-10-09,2160.0
2020-10-12,2225.0
2020-10-13,2225.0
2020-10-14,2200.0
2020-10-15,2200.0
2020-10-16,2150.0
2020-10-19,2160.0
2020-10-20,2150.0
2020-10-21,2150.0
2020-10-22,2150.0
2020-10-23,2151.0
2020-10-26,2151.0
2020-10-27,2150.0
2020-10-28,2150.0
2020-11-02,2150.0
2020-11-03,2150.0
2020-11-04,2160.0
2020-11-05,2160.0
2020-11-09,2222.0
2020-11-10,2250.0
2020-11-11,2250.0
2020-11-12,2300.0
2020-11-13,2300.0
2020-11-16,2300.0
2020-11-17,2300.0
2020-11-19,2390.0
2020-11-20,2485.0
2020-11-23,2485.0
2020-11-24,2485.0
2020-11-25,2500.0
2020-11-26,2500.0
2020-11-27,2500.0
2020-11-30,2500.0
2020-12-01,2500.0
2020-12-02,2451.0
2020-12-03,2353.0
2020-12-04,2300.0
2020-12-07,2300.0
2020-12-08,2315.0
2020-12-09,2400.0
2020-12-10,2353.0
2020-12-11,2447.0
2020-12-14,2447.0
2020-12-15,2500.0
2020-12-16,2500.0
2020-12-17,2406.0
2020-12-18,2400.0
2020-12-21,2360.0
2020-12-22,2360.0
2020-12-23,2360.0
2020-12-24,2340.0
2020-12-25,2400.0
2020-12-28,2400.0
2020-12-29,2400.0
2020-12-30,2400.0
2020-12-31,2399.0
2021-01-04,2399.0
2021-01-05,2399.0
2021-01-06,2399.0
2021-01-07,2446.0
2021-01-08,2446.0
2021-01-12,2446.0
2021-01-13,2446.0
2021-01-14,2400.0
2021-01-15,2320.0
2021-01-18,2330.0
2021-01-19,2310.0
2021-01-20,2310.0
2021-01-21,2310.0
2021-01-22,2300.0
2021-01-25,2330.0
2021-01-26,2331.0
2021-01-27,2351.0
2021-01-28,2350.0
2021-01-29,2300.0
2021-02-01,2301.0
2021-02-02,2301.0
2021-02-03,2301.0
2021-02-04,2301.0
2021-02-05,2375.0
2021-02-08,2306.0
2021-02-09,2390.0
2021-02-10,2390.0
2021-02-11,2390.0
2021-02-12,2390.0
2021-02-15,2390.0
2021-02-16,2360.0
2021-02-17,2360.0
2021-02-18,2360.0
2021-02-19,2360.0
2021-02-22,2360.0
2021-02-23,2360.0
2021-02-24,2350.0
2021-02-25,2350.0
2021-02-26,2360.0
2021-03-01,2360.0
2021-03-02,2361.0
2021-03-03,2361.0
2021-03-04,2361.0
2021-03-05,2361.0
2021-03-08,2360.0
2021-03-09,2360.0
2021-03-10,2360.0
2021-03-11,2360.0
2021-03-12,2322.0
2021-03-15,2360.0
2021-03-16,2360.0
2021-03-17,2360.0
2021-03-18,2360.0
2021-03-19,2330.0
2021-03-22,2360.0
2021-03-23,2330.0
2021-03-24,2284.0
2021-03-25,2284.0
2021-03-26,2300.0
2021-03-29,2300.0
2021-03-30,2302.0
2021-03-31,2302.0
2021-04-01,2315.0
2021-04-02,2315.0
2021-04-05,2315.0
2021-04-06,2375.0
2021-04-07,2370.0
2021-04-08,2360.0
2021-04-09,2370.0
2021-04-12,2370.0
2021-04-13,2370.0
2021-04-14,2370.0
2021-04-15,2370.0
2021-04-16,2400.0
2021-04-19,2400.0
2021-04-20,2430.0
2021-04-21,2430.0
2021-04-22,2430.0
2021-04-23,2445.0
2021-04-26,2450.0
2021-04-27,2450.0
2021-04-28,2450.0
2021-04-29,2500.0
2021-04-30,2520.0
2021-05-03,2520.0
2021-05-04,2520.0
2021-05-05,2520.0
2021-05-06,2580.0
2021-05-07,2580.0
2021-05-10,2580.0
2021-05-11,2600.0
2021-05-12,2600.0
2021-05-17,2600.0
2021-05-18,2600.0
2021-05-19,2640.0
2021-05-20,2700.0
2021-05-21,2700.0
2021-05-24,2579.0
2021-05-25,2580.0
2021-05-26,2580.0
2021-05-27,2550.0
2021-05-28,2648.0
2021-05-31,2550.0
2021-06-01,2580.0
2021-06-02,2560.0
2021-06-03,2600.0
2021-06-04,2659.0
2021-06-07,2659.0
2021-06-08,2660.0
2021-06-09,2660.0
2021-06-10,2600.0
2021-06-11,2610.0
2021-06-14,2610.0
2021-06-15,2630.0
2021-06-16,2630.0
2021-06-17,2630.0
2021-06-18,2730.0
2021-06-21,2775.0
2021-06-22,2775.0
2021-06-23,2775.0
2021-06-24,2775.0
2021-06-25,2700.0
2021-06-28,2700.0
2021-06-29,2650.0
2021-06-30,2650.0
2021-07-01,2650.0
2021-07-02,2650.0
2021-07-05,2650.0
2021-07-06,2650.0
2021-07-07,2650.0
2021-07-08,2700.0
2021-07-09,2650.0
2021-07-12,2650.0
2021-07-13,2650.0
2021-07-14,2650.0
2021-07-15,2650.0
2021-07-16,2649.0
2021-07-19,2649.0
2021-07-20,2649.0
2021-07-23,2649.0
2021-07-26,2600.0
2021-07-27,2600.0
2021-07-28,2556.0
2021-07-29,2556.0
2021-08-02,2600.0
2021-08-03,2600.0
2021-08-04,2600.0
2021-08-05,2649.0
2021-08-06,2750.0
2021-08-09,2750.0
2021-08-11,2750.0
2021-08-12,2750.0
2021-08-13,2750.0
2021-08-16,2750.0
2021-08-17,2750.0
2021-08-18,2750.0
2021-08-19,2750.0
2021-08-23,2750.0
2021-08-24,2750.0
2021-08-25,2650.0
2021-08-26,2660.0
2021-08-27,2699.0
2021-08-30,2661.0
2021-08-31,2661.0
2021-09-01,2661.0
2021-09-02,2661.0
2021-09-03,2661.0
2021-09-06,2765.0
2021-09-07,2765.0
2021-09-08,2720.0
2021-09-09,2759.0
2021-09-10,2720.0
2021-09-13,2720.0
2021-09-14,2720.0
2021-09-15,2720.0
2021-09-16,2720.0
2021-09-17,2700.0
2021-09-20,2675.0
2021-09-21,2729.0
2021-09-22,2729.0
2021-09-23,2729.0
2021-09-24,2750.0
2021-09-27,2750.0
2021-09-28,2750.0
2021-09-29,2750.0
2021-09-30,2641.0
2021-10-01,2700.0
2021-10-04,2700.0
2021-10-05,2682.0
2021-10-06,2700.0
2021-10-07,2700.0
2021-10-08,2707.0
2021-10-11,2670.0
2021-10-12,2650.0
2021-10-13,2725.0
2021-10-14,2750.0
2021-10-15,2750.0
2021-10-18,2750.0
2021-10-21,2750.0
2021-10-22,2750.0
2021-10-25,2800.0
2021-10-26,2847.0
2021-10-27,2847.0
2021-10-28,2850.0
2021-10-29,2850.0
2021-11-01,2850.0
2021-11-02,2850.0
2021-11-03,2850.0
2021-11-04,2800.0
2021-11-05,2850.0
2021-11-08,2850.0
2021-11-09,2850.0
2021-11-10,2766.0
2021-11-11,2730.0
2021-11-12,2716.0
2021-11-15,2716.0
2021-11-16,2716.0
2021-11-17,2716.0
2021-11-19,2716.0
2021-11-22,2716.0
2021-11-23,2716.0
2021-11-24,2716.0
2021-11-25,2716.0
2021-11-26,2732.0
2021-11-29,2732.0
2021-11-30,2732.0
2021-12-01,2732.0
2021-12-02,2732.0
2021-12-03,2880.0
2021-12-06,2880.0
2021-12-07,2880.0
2021-12-08,2750.0
2021-12-09,2750.0
2021-12-10,2800.0
2021-12-13,2800.0
2021-12-14,2741.0
2021-12-15,2820.0
2021-12-16,2820.0
2021-12-17,2801.0
2021-12-20,2801.0
2021-12-21,2800.0
2021-12-22,2820.0
2021-12-23,2820.0
2021-12-24,2845.0
2021-12-27,2845.0
2021-12-28,2845.0
2021-12-29,2820.0
2021-12-30,2820.0
2021-12-31,2860.0
2022-01-03,2860.0
2022-01-04,2860.0
2022-01-05,2859.0
2022-01-06,2859.0
2022-01-07,2859.0
2022-01-10,2859.0
2022-01-12,2859.0
2022-01-13,2859.0
2022-01-14,2980.0
2022-01-17,2980.0
2022-01-18,3000.0
2022-01-19,3119.0
2022-01-20,3000.0
2022-01-21,3000.0
2022-01-24,3000.0
2022-01-25,3000.0
2022-01-26,3000.0
2022-01-27,3000.0
2022-01-28,3000.0
2022-01-31,3000.0
2022-02-01,3000.0
2022-02-02,3050.0
2022-02-03,3050.0
2022-02-04,3050.0
2022-02-07,3050.0
2022-02-08,3048.0
2022-02-09,3048.0
2022-02-10,3048.0
2022-02-11,3048.0
2022-02-14,3048.0
2022-02-15,3010.0
2022-02-16,3010.0
2022-02-17,3010.0
2022-02-18,3010.0
2022-02-21,3010.0
2022-02-22,2890.0
2022-02-23,2900.0
2022-02-24,2850.0
2022-02-25,2963.0
2022-02-28,2850.0
2022-03-01,2850.0
2022-03-02,2850.0
2022-03-03,2850.0
2022-03-04,2737.0
2022-03-07,2737.0
2022-03-08,2745.0
2022-03-09,2751.0
2022-03-10,2775.0
2022-03-11,2775.0
2022-03-14,2775.0
2022-03-15,2775.0
2022-03-16,2775.0
2022-03-17,2775.0
2022-03-18,2756.0
2022-03-21,2756.0
2022-03-22,2756.0
2022-03-23,2756.0
2022-03-24,2740.0
2022-03-25,2770.0
2022-03-28,2750.0
2022-03-29,2750.0
2022-03-30,2800.0
2022-03-31,2800.0
2022-04-01,2800.0
2022-04-04,2800.0
2022-04-05,2800.0
2022-04-06,2800.0
2022-04-07,2800.0
2022-04-08,2911.0
2022-04-11,2911.0
2022-04-12,2911.0
2022-04-13,2911.0
2022-04-14,2850.0
2022-04-15,2850.0
2022-04-18,2850.0
2022-04-19,2850.0
2022-04-20,2850.0
2022-04-21,2850.0
2022-04-22,2900.0
2022-04-25,2900.0
2022-04-26,2920.0
2022-04-27,2920.0
2022-04-28,2920.0
2022-04-29,2920.0
2022-05-04,2920.0
2022-05-05,2920.0
2022-05-06,2906.0
2022-05-09,2920.0
2022-05-10,2920.0
2022-05-11,2920.0
2022-05-12,2920.0
2022-05-13,2920.0
2022-05-16,2861.0
2022-05-17,2861.0
