date,DHO
2023-09-08,30.99
2023-09-11,30.69
2023-09-12,30.7
2023-09-13,30.1
2023-09-14,30.0
2023-09-15,30.0
2023-09-18,29.61
2023-09-19,30.0
2023-09-20,30.0
2023-09-21,31.79
2023-09-22,32.0
2023-09-25,33.9
2023-09-26,35.08
2023-09-27,34.51
2023-10-02,35.55
2023-10-03,35.0
2023-10-04,34.74
2023-10-05,36.82
2023-10-06,37.9
2023-10-09,37.9
2023-10-10,37.9
2023-10-11,37.7
2023-10-12,37.75
2023-10-13,37.0
2023-10-16,37.5
2023-10-17,37.5
2023-10-18,37.5
2023-10-19,37.0
2023-10-20,37.45
2023-10-23,37.5
2023-10-24,37.2
2023-10-25,37.3
2023-10-26,37.5
2023-10-27,37.5
2023-10-30,37.0
2023-10-31,37.0
2023-11-01,37.0
2023-11-02,36.4
2023-11-03,36.0
2023-11-07,37.0
2023-11-08,36.5
2023-11-09,36.5
2023-11-10,36.4
2023-11-13,36.99
2023-11-14,36.98
2023-11-15,36.96
2023-11-16,36.98
2023-11-17,39.6
2023-11-20,37.0
2023-11-21,37.0
2023-11-22,35.15
2023-11-23,35.3
2023-11-24,35.23
2023-11-27,37.08
2023-11-28,36.99
2023-11-29,36.96
2023-11-30,36.5
2023-12-01,37.99
2023-12-04,37.5
2023-12-05,36.5
2023-12-06,37.0
2023-12-07,37.0
2023-12-08,37.0
2023-12-11,37.0
2023-12-12,37.0
2023-12-13,37.0
2023-12-14,36.75
2023-12-15,38.0
2023-12-18,37.6
2023-12-19,37.6
2023-12-20,37.9
2023-12-21,37.89
2023-12-22,37.0
2023-12-25,37.69
2023-12-26,37.0
2023-12-27,35.8
2023-12-28,35.99
2023-12-29,35.5
2024-01-02,36.0
2024-01-03,36.9
2024-01-04,36.36
2024-01-05,36.95
2024-01-08,36.5
2024-01-09,36.69
2024-01-10,36.93
2024-01-12,36.99
2024-01-15,36.99
2024-01-16,36.99
2024-01-17,36.94
2024-01-18,36.94
2024-01-19,36.95
2024-01-22,36.97
2024-01-23,37.39
2024-01-24,37.39
2024-01-25,37.35
2024-01-26,37.3
2024-01-29,37.3
2024-01-30,36.5
2024-01-31,36.9
2024-02-01,36.9
2024-02-02,36.94
2024-02-05,37.0
2024-02-06,37.0
2024-02-07,36.99
2024-02-08,37.0
2024-02-09,38.0
2024-02-12,38.44
2024-02-13,37.89
2024-02-14,37.89
2024-02-15,38.38
2024-02-16,38.5
2024-02-19,38.19
2024-02-20,38.0
2024-02-21,38.0
2024-02-22,38.5
2024-02-23,39.4
2024-02-26,40.8
2024-02-27,41.0
2024-02-28,42.89
2024-02-29,40.55
2024-03-01,41.7
2024-03-04,42.0
2024-03-05,41.0
2024-03-06,40.97
2024-03-07,40.98
2024-03-08,40.0
2024-03-11,40.75
2024-03-12,39.6
2024-03-13,39.8
2024-03-14,39.5
2024-03-15,39.0
2024-03-18,39.5
2024-03-19,39.4
2024-03-20,39.5
2024-03-21,38.95
2024-03-22,38.8
2024-03-25,38.5
2024-03-26,36.5
2024-03-27,37.97
2024-03-28,37.8
2024-03-29,38.0
2024-04-01,38.5
2024-04-02,38.5
2024-04-03,38.5
2024-04-04,39.4
2024-04-05,38.5
2024-04-08,39.3
2024-04-09,40.0
2024-04-15,41.15
2024-04-16,39.0
2024-04-17,41.49
2024-04-18,43.5
2024-04-19,47.84
2024-04-22,49.92
2024-04-23,46.0
2024-04-24,49.0
2024-04-25,48.9
2024-04-26,48.7
2024-04-29,48.7
2024-04-30,48.55
2024-05-02,46.0
2024-05-03,45.75
2024-05-06,46.0
2024-05-07,47.0
2024-05-08,47.37
2024-05-09,46.99
2024-05-10,46.0
2024-05-13,46.03
2024-05-14,46.1
2024-05-15,46.0
2024-05-16,47.38
2024-05-17,49.95
2024-05-20,50.0
2024-05-21,49.49
2024-05-22,48.0
2024-05-23,49.05
2024-05-24,47.15
2024-05-27,48.93
2024-05-28,48.47
2024-05-29,48.5
2024-05-30,48.5
2024-05-31,49.0
2024-06-03,48.97
2024-06-04,48.5
2024-06-05,48.79
2024-06-06,48.5
2024-06-07,49.79
2024-06-10,49.49
2024-06-11,48.79
2024-06-12,48.64
2024-06-13,49.0
2024-06-14,48.45
2024-06-19,48.45
2024-06-20,48.5
2024-06-21,48.8
2024-06-24,48.79
2024-06-25,48.0
2024-06-26,48.89
2024-06-27,49.45
2024-06-28,49.0
2024-07-01,47.99
2024-07-02,47.95
2024-07-03,48.0
2024-07-04,48.38
2024-07-05,47.8
2024-07-08,47.7
2024-07-09,48.5
2024-07-10,47.0
2024-07-11,48.49
2024-07-12,46.5
2024-07-15,47.89
2024-07-16,47.99
2024-07-17,47.94
2024-07-18,47.99
2024-07-19,49.5
2024-07-22,49.19
2024-07-23,49.45
2024-07-24,52.1
2024-07-25,52.0
2024-07-26,51.3
2024-07-29,52.0
2024-07-31,53.0
2024-08-01,53.45
2024-08-02,52.2
2024-08-05,50.0
2024-08-06,51.4
2024-08-07,51.5
2024-08-08,52.0
2024-08-09,50.0
2024-08-12,50.05
2024-08-13,51.0
2024-08-15,51.5
2024-08-16,51.79
2024-08-19,50.0
2024-08-22,50.95
2024-08-23,50.31
2024-08-26,50.5
2024-08-27,50.98
2024-08-28,50.99
2024-08-29,50.89
2024-08-30,50.0
2024-09-02,49.97
2024-09-03,49.96
2024-09-04,48.78
2024-09-05,49.0
2024-09-06,48.2
2024-09-09,50.0
2024-09-10,51.0
2024-09-11,50.99
2024-09-12,51.0
2024-09-13,55.21
2024-09-18,58.0
2024-09-19,56.98
2024-09-20,57.0
2024-09-23,57.96
2024-09-24,57.2
2024-09-25,58.0
2024-09-26,57.99
2024-09-27,59.9
2024-09-30,58.0
2024-10-01,57.5
2024-10-02,56.0
2024-10-03,55.43
2024-10-04,54.5
2024-10-07,56.0
2024-10-08,55.5
2024-10-09,54.01
2024-10-10,55.99
2024-10-11,55.0
2024-10-14,55.24
2024-10-15,54.99
2024-10-16,53.8
2024-10-17,54.96
2024-10-18,54.8
2024-10-21,54.79
2024-10-22,52.52
2024-10-23,52.6
2024-10-24,52.6
2024-10-25,54.0
2024-10-28,54.88
2024-10-29,54.5
2024-10-30,53.89
2024-10-31,52.75
2024-11-01,52.99
2024-11-04,52.02
2024-11-05,51.3
2024-11-07,53.0
2024-11-08,53.0
2024-11-11,53.0
2024-11-12,52.5
2024-11-13,52.0
2024-11-14,51.65
2024-11-15,52.0
2024-11-19,52.0
2024-11-20,51.79
2024-11-21,52.5
2024-11-22,52.5
2024-11-25,52.49
2024-11-26,52.5
2024-11-27,52.9
2024-11-28,52.89
2024-11-29,53.0
2024-12-02,53.41
2024-12-03,53.41
2024-12-04,53.29
2024-12-05,53.28
2024-12-06,53.5
2024-12-09,53.9
2024-12-10,53.1
2024-12-11,52.5
2024-12-12,53.1
2024-12-13,53.8
2024-12-16,52.0
2024-12-17,53.5
2024-12-18,54.05
2024-12-19,54.04
2024-12-20,53.99
2024-12-23,52.99
2024-12-24,53.3
2024-12-25,53.3
2024-12-26,53.06
2024-12-27,56.0
2024-12-30,56.0
2024-12-31,57.0
2025-01-02,58.0
2025-01-03,59.79
2025-01-06,62.5
2025-01-07,61.97
2025-01-08,62.4
2025-01-09,68.5
2025-01-10,67.0
2025-01-13,68.0
2025-01-15,67.0
2025-01-16,67.0
2025-01-17,66.0
2025-01-20,65.0
2025-01-21,63.0
2025-01-22,63.39
2025-01-23,68.0
2025-01-24,66.9
2025-01-27,66.0
2025-01-28,72.05
2025-01-29,72.0
2025-01-30,71.99
2025-01-31,70.72
2025-02-03,69.0
2025-02-04,70.0
2025-02-05,70.88
2025-02-06,71.0
2025-02-07,71.75
2025-02-10,71.6
2025-02-11,72.0
2025-02-12,72.39
2025-02-13,72.39
2025-02-14,71.0
2025-02-17,70.65
2025-02-18,68.1
2025-02-19,68.86
2025-02-20,69.0
2025-02-21,69.8
2025-02-24,69.75
2025-02-25,68.99
2025-02-26,67.99
2025-02-27,66.51
2025-02-28,67.0
2025-03-03,66.0
2025-03-04,65.1
2025-03-05,66.49
2025-03-06,66.0
2025-03-07,69.49
2025-03-10,68.8
2025-03-11,67.0
2025-03-12,67.99
2025-03-13,68.0
2025-03-14,68.0
2025-03-17,68.0
2025-03-18,66.5
2025-03-19,72.5
2025-03-20,74.0
2025-03-21,78.0
2025-03-24,75.0
2025-03-25,74.0
2025-03-26,78.0
2025-03-27,78.0
2025-03-28,82.0
2025-04-02,90.0
2025-04-03,81.01
2025-04-04,80.0
2025-04-07,72.01
2025-04-08,77.0
2025-04-09,71.5
2025-04-10,77.5
2025-04-11,75.0
2025-04-14,75.0
2025-04-15,78.0
2025-04-16,78.0
2025-04-17,80.0
2025-04-18,81.4
2025-04-21,82.3
2025-04-22,80.0
2025-04-23,80.98
2025-04-24,81.0
2025-04-25,80.0
2025-04-28,80.0
2025-04-29,80.99
2025-04-30,82.5
2025-05-02,82.2
2025-05-05,82.0
2025-05-06,81.1
2025-05-07,83.0
2025-05-08,82.5
2025-05-09,86.0
