date,SNP
2023-02-13,620.0
2023-02-14,592.0
2023-02-15,604.7
2023-02-16,616.0
2023-02-17,595.0
2023-02-20,570.0
2023-02-21,570.0
2023-02-22,583.0
2023-02-23,580.0
2023-02-24,588.0
2023-02-27,580.0
2023-02-28,576.0
2023-03-01,563.0
2023-03-02,573.7
2023-03-03,555.0
2023-03-06,545.0
2023-03-07,540.0
2023-03-08,534.5
2023-03-09,521.0
2023-03-10,515.0
2023-03-13,520.0
2023-03-14,520.0
2023-03-15,520.0
2023-03-16,520.0
2023-03-17,520.0
2023-03-20,536.0
2023-03-21,548.0
2023-03-22,549.0
2023-03-23,560.0
2023-03-24,526.5
2023-03-27,495.0
2023-03-28,490.0
2023-03-29,489.0
2023-03-30,479.5
2023-03-31,483.9
2023-04-03,475.0
2023-04-04,479.9
2023-04-05,479.9
2023-04-06,475.15
2023-04-07,480.0
2023-04-10,471.2
2023-04-11,471.25
2023-04-12,470.0
2023-04-13,479.95
2023-04-14,484.5
2023-04-17,484.8
2023-04-18,513.8
2023-04-19,483.0
2023-04-20,499.75
2023-04-21,497.6
2023-04-25,497.6
2023-04-26,495.0
2023-04-27,495.0
2023-04-28,500.0
2023-05-02,505.9
2023-05-03,505.9
2023-05-04,494.1
2023-05-05,503.6
2023-05-08,502.9
2023-05-09,503.8
2023-05-10,499.95
2023-05-11,503.0
2023-05-12,524.9
2023-05-15,537.9
2023-05-16,537.7
2023-05-17,537.7
2023-05-18,535.0
2023-05-19,533.9
2023-05-22,520.0
2023-05-23,505.0
2023-05-24,529.8
2023-05-25,529.8
2023-05-26,529.8
2023-05-29,505.0
2023-05-30,518.8
2023-05-31,505.1
2023-06-01,506.1
2023-06-02,507.0
2023-06-05,509.9
2023-06-06,512.0
2023-06-07,512.0
2023-06-08,510.0
2023-06-09,515.0
2023-06-12,515.0
2023-06-13,516.0
2023-06-14,515.0
2023-06-15,530.0
2023-06-16,510.0
2023-06-19,527.0
2023-06-20,530.0
2023-06-21,529.8
2023-06-22,527.0
2023-06-23,520.0
2023-06-26,516.0
2023-06-27,512.0
2023-06-28,515.0
2023-07-03,528.0
2023-07-04,512.0
2023-07-05,523.9
2023-07-06,520.0
2023-07-07,520.0
2023-07-10,523.0
2023-07-11,522.0
2023-07-12,519.9
2023-07-13,522.3
2023-07-14,525.0
2023-07-17,526.0
2023-07-18,526.0
2023-07-20,545.0
2023-07-21,547.0
2023-07-24,565.0
2023-07-25,567.8
2023-07-26,574.0
2023-07-27,575.0
2023-07-28,574.0
2023-07-31,589.0
2023-08-01,596.7
2023-08-02,624.9
2023-08-03,630.0
2023-08-04,624.9
2023-08-07,623.9
2023-08-08,622.9
2023-08-09,607.3
2023-08-10,609.9
2023-08-11,618.0
2023-08-15,618.0
2023-08-16,615.0
2023-08-17,617.7
2023-08-18,616.0
2023-08-22,614.9
2023-08-23,597.0
2023-08-24,593.0
2023-08-25,599.9
2023-08-28,569.0
2023-08-29,558.0
2023-08-30,562.9
2023-08-31,552.0
2023-09-01,558.0
2023-09-04,556.9
2023-09-05,555.5
2023-09-06,555.0
2023-09-07,551.0
2023-09-08,549.9
2023-09-11,545.0
2023-09-12,544.0
2023-09-13,548.5
2023-09-14,560.0
2023-09-15,543.5
2023-09-18,538.1
2023-09-19,533.0
2023-09-20,501.1
2023-09-21,471.2
2023-09-22,443.0
2023-09-25,433.9
2023-09-26,445.1
2023-09-27,471.0
2023-10-02,470.1
2023-10-03,478.95
2023-10-04,470.0
2023-10-05,493.95
2023-10-06,490.0
2023-10-09,499.0
2023-10-10,489.0
2023-10-11,486.0
2023-10-12,480.0
2023-10-13,486.0
2023-10-16,489.4
2023-10-17,477.0
2023-10-18,499.9
2023-10-19,496.35
2023-10-20,490.0
2023-10-23,489.9
2023-10-24,489.3
2023-10-25,489.3
2023-10-26,488.8
2023-10-27,487.85
2023-10-30,494.45
2023-10-31,493.5
2023-11-01,493.5
2023-11-02,489.8
2023-11-03,489.0
2023-11-07,482.0
2023-11-08,488.9
2023-11-09,483.0
2023-11-10,488.0
2023-11-13,490.0
2023-11-14,487.95
2023-11-15,485.95
2023-11-16,475.1
2023-11-17,476.0
2023-11-20,479.95
2023-11-21,475.5
2023-11-22,480.0
2023-11-23,480.0
2023-11-24,485.9
2023-11-27,490.0
2023-11-28,497.0
2023-11-29,497.0
2023-11-30,483.0
2023-12-01,483.0
2023-12-04,479.0
2023-12-05,492.95
2023-12-06,464.0
2023-12-07,475.0
2023-12-08,489.7
2023-12-11,489.35
2023-12-12,489.0
2023-12-13,482.0
2023-12-14,487.85
2023-12-15,488.0
2023-12-18,488.0
2023-12-19,487.95
2023-12-20,487.4
2023-12-21,480.15
2023-12-22,476.5
2023-12-25,486.85
2023-12-26,480.0
2023-12-27,479.7
2023-12-28,479.0
2023-12-29,490.0
2024-01-02,489.5
2024-01-03,487.0
2024-01-04,489.0
2024-01-05,487.5
2024-01-08,486.9
2024-01-09,477.0
2024-01-10,484.0
2024-01-12,485.0
2024-01-15,485.0
2024-01-16,484.0
2024-01-17,485.0
2024-01-18,488.0
2024-01-19,487.0
2024-01-22,497.0
2024-01-23,495.0
2024-01-24,496.0
2024-01-25,490.05
2024-01-26,489.0
2024-01-29,485.0
2024-01-30,493.85
2024-01-31,491.95
2024-02-01,535.0
2024-02-02,528.9
2024-02-05,529.0
2024-02-06,543.0
2024-02-07,537.0
2024-02-08,525.0
2024-02-09,520.0
2024-02-12,534.4
2024-02-13,523.0
2024-02-14,511.0
2024-02-15,518.0
2024-02-16,528.0
2024-02-19,509.0
2024-02-20,513.9
2024-02-21,510.1
2024-02-22,512.1
2024-02-23,511.0
2024-02-26,521.0
2024-02-27,511.1
2024-02-28,520.0
2024-02-29,485.0
2024-03-01,485.0
2024-03-04,484.95
2024-03-05,478.2
2024-03-06,482.05
2024-03-07,489.95
2024-03-08,496.5
2024-03-11,495.0
2024-03-12,494.0
2024-03-13,482.0
2024-03-14,492.95
2024-03-15,488.95
2024-03-18,478.0
2024-03-19,483.0
2024-03-20,484.8
2024-03-21,479.0
2024-03-22,498.0
2024-03-25,500.1
2024-03-26,525.0
2024-03-27,550.0
2024-03-28,558.9
2024-03-29,555.0
2024-04-01,567.0
2024-04-02,564.0
2024-04-03,599.0
2024-04-04,599.0
2024-04-05,630.0
2024-04-08,638.0
2024-04-09,650.0
2024-04-15,630.0
2024-04-16,614.0
2024-04-17,585.0
2024-04-18,615.0
2024-04-19,600.0
2024-04-22,580.0
2024-04-23,595.2
2024-04-24,580.0
2024-04-25,597.9
2024-04-26,580.0
2024-04-29,580.0
2024-04-30,578.1
2024-05-02,578.0
2024-05-03,576.2
2024-05-06,588.5
2024-05-07,590.0
2024-05-08,587.0
2024-05-09,587.0
2024-05-10,600.0
2024-05-13,604.0
2024-05-14,600.0
2024-05-15,589.9
2024-05-16,592.0
2024-05-17,572.2
2024-05-20,588.0
2024-05-21,582.0
2024-05-22,581.0
2024-05-23,581.0
2024-05-24,564.0
2024-05-27,574.8
2024-05-28,574.9
2024-05-29,578.9
2024-05-30,579.0
2024-05-31,523.0
2024-06-03,520.0
2024-06-04,520.0
2024-06-05,500.0
2024-06-06,518.9
2024-06-07,512.0
2024-06-10,505.0
2024-06-11,518.9
2024-06-12,500.0
2024-06-13,519.8
2024-06-14,519.9
2024-06-19,505.1
2024-06-20,519.8
2024-06-21,519.8
2024-06-24,519.0
2024-06-25,514.9
2024-06-26,516.0
2024-06-27,513.9
2024-06-28,509.9
2024-07-01,528.5
2024-07-02,518.9
2024-07-03,516.9
2024-07-04,511.8
2024-07-05,512.0
2024-07-08,515.9
2024-07-09,519.9
2024-07-10,517.6
2024-07-11,516.9
2024-07-12,510.0
2024-07-15,532.4
2024-07-16,525.0
2024-07-17,510.0
2024-07-18,528.2
2024-07-19,511.0
2024-07-22,510.0
2024-07-23,508.6
2024-07-24,517.0
2024-07-25,530.0
2024-07-26,510.0
2024-07-29,523.9
2024-07-31,510.0
2024-08-01,510.0
2024-08-02,510.0
2024-08-05,499.9
2024-08-06,500.0
2024-08-07,500.0
2024-08-08,500.0
2024-08-09,500.0
2024-08-12,507.8
2024-08-13,507.9
2024-08-15,500.0
2024-08-16,503.0
2024-08-19,509.5
2024-08-22,512.0
2024-08-23,507.0
2024-08-26,512.5
2024-08-27,510.0
2024-08-28,502.0
2024-08-29,490.0
2024-08-30,488.9
2024-09-02,496.9
2024-09-03,493.0
2024-09-04,493.0
2024-09-05,501.7
2024-09-06,497.9
2024-09-09,493.0
2024-09-10,498.0
2024-09-11,496.0
2024-09-12,492.05
2024-09-13,495.0
2024-09-18,494.8
2024-09-19,490.0
2024-09-20,481.2
2024-09-23,480.0
2024-09-24,480.0
2024-09-25,482.05
2024-09-26,479.0
2024-09-27,479.9
2024-09-30,476.0
2024-10-01,472.15
2024-10-02,473.95
2024-10-03,475.0
2024-10-04,470.0
2024-10-07,470.0
2024-10-08,470.0
2024-10-09,468.85
2024-10-10,460.0
2024-10-11,482.15
2024-10-14,469.95
2024-10-15,463.0
2024-10-16,463.0
2024-10-17,490.0
2024-10-18,500.0
2024-10-21,472.2
2024-10-22,477.95
2024-10-23,489.85
2024-10-24,480.0
2024-10-25,488.7
2024-10-28,468.0
2024-10-29,479.95
2024-10-30,483.95
2024-10-31,479.9
2024-11-01,482.85
2024-11-04,480.85
2024-11-05,514.0
2024-11-07,530.0
2024-11-08,545.0
2024-11-11,522.1
2024-11-12,526.5
2024-11-13,511.0
2024-11-14,515.0
2024-11-15,540.0
2024-11-19,530.0
2024-11-20,518.2
2024-11-21,528.0
2024-11-22,527.0
2024-11-25,523.0
2024-11-26,521.0
2024-11-27,515.0
2024-11-28,515.0
2024-11-29,531.1
2024-12-02,528.9
2024-12-03,527.6
2024-12-04,537.0
2024-12-05,560.0
2024-12-06,580.1
2024-12-09,596.9
2024-12-10,597.0
2024-12-11,596.5
2024-12-12,606.0
2024-12-13,605.0
2024-12-16,600.0
2024-12-17,590.0
2024-12-18,600.0
2024-12-19,580.0
2024-12-20,594.0
2024-12-23,594.0
2024-12-24,590.0
2024-12-25,590.3
2024-12-26,598.9
2024-12-27,599.0
2024-12-30,599.0
2024-12-31,595.0
2025-01-02,640.0
2025-01-03,634.0
2025-01-06,665.0
2025-01-07,660.0
2025-01-08,660.0
2025-01-09,660.0
2025-01-10,658.0
2025-01-13,644.0
2025-01-15,640.0
2025-01-16,634.9
2025-01-17,637.0
2025-01-20,642.0
2025-01-21,633.0
2025-01-22,629.0
2025-01-23,640.0
2025-01-24,638.5
2025-01-27,627.2
2025-01-28,626.0
2025-01-29,617.5
2025-01-30,650.0
2025-01-31,645.0
2025-02-03,645.0
2025-02-04,650.0
2025-02-05,660.0
2025-02-06,658.0
2025-02-07,657.0
2025-02-10,660.0
2025-02-11,649.0
2025-02-12,649.0
2025-02-13,649.0
2025-02-14,650.0
2025-02-17,660.0
2025-02-18,650.0
2025-02-19,640.1
2025-02-20,638.0
2025-02-21,630.0
2025-02-24,616.0
2025-02-25,628.9
2025-02-26,622.0
2025-02-27,600.0
2025-02-28,605.0
2025-03-03,605.0
2025-03-04,607.9
2025-03-05,607.9
2025-03-06,607.0
2025-03-07,620.0
2025-03-10,619.9
2025-03-11,590.0
2025-03-12,590.0
2025-03-13,600.0
2025-03-14,603.0
2025-03-17,610.0
2025-03-18,631.0
2025-03-19,647.0
2025-03-20,661.0
2025-03-21,670.0
2025-03-24,653.0
2025-03-25,650.0
2025-03-26,651.0
2025-03-27,638.9
2025-03-28,616.1
2025-04-02,644.0
2025-04-03,639.8
2025-04-04,645.9
2025-04-07,596.0
2025-04-08,615.0
2025-04-09,574.0
2025-04-10,606.0
2025-04-11,613.9
2025-04-14,628.0
2025-04-15,653.0
2025-04-16,655.0
2025-04-17,689.0
2025-04-18,719.1
2025-04-21,729.0
2025-04-22,718.5
2025-04-23,714.0
2025-04-24,700.1
2025-04-25,727.8
2025-04-28,710.0
2025-04-29,700.0
2025-04-30,699.9
2025-05-02,698.8
2025-05-05,698.0
2025-05-06,682.1
2025-05-07,690.0
2025-05-08,687.0
2025-05-09,690.0
