date,LHM
2015-11-04,1665.0
2015-11-05,1665.0
2015-11-09,1699.0
2015-11-10,1649.0
2015-11-11,1710.0
2015-11-12,1700.0
2015-11-13,1725.0
2015-11-16,1700.0
2015-11-17,1670.0
2015-11-19,1700.0
2015-11-20,1700.0
2015-11-23,1644.0
2015-11-24,1650.0
2015-11-25,1650.0
2015-11-26,1650.0
2015-11-27,1585.0
2015-11-30,1570.0
2015-12-01,1639.0
2015-12-02,1596.0
2015-12-03,1586.0
2015-12-04,1633.0
2015-12-07,1575.0
2015-12-08,1575.0
2015-12-09,1503.0
2015-12-10,1589.0
2015-12-11,1600.0
2015-12-14,1600.0
2015-12-15,1525.0
2015-12-16,1590.0
2015-12-17,1609.0
2015-12-18,1600.0
2015-12-21,1600.0
2015-12-22,1600.0
2015-12-23,1635.0
2015-12-28,1645.0
2015-12-29,1555.0
2015-12-30,1570.0
2015-12-31,1618.0
2016-01-04,1618.0
2016-01-05,1557.0
2016-01-06,1557.0
2016-01-07,1555.0
2016-01-08,1555.0
2016-01-12,1555.0
2016-01-13,1555.0
2016-01-14,1555.0
2016-01-15,1544.0
2016-01-18,1555.0
2016-01-19,1580.0
2016-01-20,1550.0
2016-01-21,1550.0
2016-01-22,1552.0
2016-01-25,1555.0
2016-01-26,1560.0
2016-01-27,1560.0
2016-01-28,1560.0
2016-01-29,1545.0
2016-02-01,1560.0
2016-02-02,1589.0
2016-02-03,1600.0
2016-02-04,1600.0
2016-02-05,1659.0
2016-02-08,1659.0
2016-02-09,1600.0
2016-02-10,1600.0
2016-02-11,1650.0
2016-02-12,1666.0
2016-02-15,1714.0
2016-02-16,1745.0
2016-02-17,1701.0
2016-02-18,1701.0
2016-02-19,1684.0
2016-02-22,1684.0
2016-02-23,1699.0
2016-02-24,1699.0
2016-02-25,1699.0
2016-02-26,1621.0
2016-02-29,1550.0
2016-03-01,1555.0
2016-03-02,1647.0
2016-03-03,1647.0
2016-03-04,1677.0
2016-03-07,1677.0
2016-03-08,1710.0
2016-03-09,1710.0
2016-03-10,1710.0
2016-03-11,1710.0
2016-03-14,1710.0
2016-03-15,1700.0
2016-03-16,1670.0
2016-03-17,1670.0
2016-03-18,1670.0
2016-03-21,1837.0
2016-03-22,1900.0
2016-03-23,1900.0
2016-03-24,1900.0
2016-03-25,1806.0
2016-03-28,1830.0
2016-03-29,1812.0
2016-03-30,1715.0
2016-03-31,1715.0
2016-04-01,1720.0
2016-04-04,1808.0
2016-04-05,1810.0
2016-04-06,1870.0
2016-04-07,1850.0
2016-04-08,1770.0
2016-04-11,1750.0
2016-04-12,1778.0
2016-04-13,1761.0
2016-04-14,1761.0
2016-04-15,1763.0
2016-04-18,1818.0
2016-04-19,1818.0
2016-04-20,1770.0
2016-04-21,1780.0
2016-04-22,1781.0
2016-04-25,1781.0
2016-04-26,1805.0
2016-04-27,1850.0
2016-04-28,1900.0
2016-04-29,2000.0
2016-05-02,2000.0
2016-05-03,1971.0
2016-05-04,1971.0
2016-05-05,1990.0
2016-05-06,1980.0
2016-05-09,2000.0
2016-05-10,2050.0
2016-05-11,1955.0
2016-05-12,2038.0
2016-05-13,1965.0
2016-05-16,1990.0
2016-05-17,1820.0
2016-05-18,1850.0
2016-05-19,1870.0
2016-05-20,1846.0
2016-05-23,1846.0
2016-05-24,1846.0
2016-05-25,1800.0
2016-05-26,1820.0
2016-05-27,1859.0
2016-05-30,1806.0
2016-05-31,1840.0
2016-06-01,1840.0
2016-06-02,1840.0
2016-06-03,1840.0
2016-06-06,1862.0
2016-06-07,1862.0
2016-06-08,1815.0
2016-06-09,1815.0
2016-06-10,1810.0
2016-06-13,1811.0
2016-06-14,1801.0
2016-06-15,1802.0
2016-06-16,1802.0
2016-06-17,1802.0
2016-06-20,1802.0
2016-06-21,1801.0
2016-06-22,1765.0
2016-06-23,1800.0
2016-06-24,1815.0
2016-06-27,1760.0
2016-06-28,1760.0
2016-06-29,1725.0
2016-06-30,1740.0
2016-07-01,1752.0
2016-07-04,1752.0
2016-07-05,1840.0
2016-07-11,1840.0
2016-07-12,1880.0
2016-07-13,1936.0
2016-07-14,1984.0
2016-07-15,1984.0
2016-07-18,2025.0
2016-07-19,2040.0
2016-07-20,2041.0
2016-07-21,2050.0
2016-07-22,2088.0
2016-07-25,2095.0
2016-07-26,2198.0
2016-07-27,2197.0
2016-07-28,2126.0
2016-07-29,2100.0
2016-08-01,2072.0
2016-08-02,2120.0
2016-08-03,2101.0
2016-08-04,2090.0
2016-08-05,2090.0
2016-08-08,2149.0
2016-08-09,2067.0
2016-08-10,2067.0
2016-08-11,2182.0
2016-08-12,2081.0
2016-08-15,2146.0
2016-08-16,2086.0
2016-08-17,2087.0
2016-08-18,2089.0
2016-08-19,2100.0
2016-08-22,2100.0
2016-08-23,2139.0
2016-08-24,2140.0
2016-08-25,2140.0
2016-08-26,2170.0
2016-08-29,2135.0
2016-08-30,2106.0
2016-08-31,2123.0
2016-09-01,2125.0
2016-09-02,2150.0
2016-09-05,2150.0
2016-09-06,2164.0
2016-09-07,2164.0
2016-09-08,2175.0
2016-09-09,2150.0
2016-09-14,2150.0
2016-09-15,2175.0
2016-09-16,2175.0
2016-09-19,2165.0
2016-09-20,2170.0
2016-09-21,2170.0
2016-09-22,2180.0
2016-09-23,2166.0
2016-09-26,2180.0
2016-09-27,2180.0
2016-09-28,2178.0
2016-09-29,2172.0
2016-09-30,2190.0
2016-10-04,2170.0
2016-10-05,2175.0
2016-10-06,2175.0
2016-10-07,2180.0
2016-10-10,2180.0
2016-10-11,2296.0
2016-10-12,2275.0
2016-10-13,2230.0
2016-10-14,2229.0
2016-10-17,2230.0
2016-10-18,2250.0
2016-10-19,2260.0
2016-10-20,2265.0
2016-10-21,2270.0
2016-10-24,2241.0
2016-10-25,2278.0
2016-10-26,2243.0
2016-10-27,2273.0
2016-10-28,2349.0
2016-10-31,2335.0
2016-11-01,2310.0
2016-11-02,2340.0
2016-11-03,2340.0
2016-11-04,2327.0
2016-11-07,2262.0
2016-11-08,2277.0
2016-11-09,2273.0
2016-11-10,2280.0
2016-11-11,2275.0
2016-11-14,2275.0
2016-11-15,2279.0
2016-11-16,2280.0
2016-11-17,2335.0
2016-11-21,2320.0
2016-11-22,2305.0
2016-11-23,2300.0
2016-11-24,2300.0
2016-11-25,2300.0
2016-11-28,2359.0
2016-11-29,2314.0
2016-11-30,2307.0
2016-12-01,2205.0
2016-12-02,2170.0
2016-12-05,2170.0
2016-12-06,2185.0
2016-12-07,2200.0
2016-12-08,2190.0
2016-12-09,2224.0
2016-12-14,2204.0
2016-12-15,2230.0
2016-12-16,2310.0
2016-12-19,2400.0
2016-12-20,2340.0
2016-12-21,2317.0
2016-12-22,2378.0
2016-12-23,2460.0
2016-12-26,2460.0
2016-12-27,2456.0
2016-12-28,2470.0
2016-12-29,2430.0
2016-12-30,2450.0
2017-01-02,2450.0
2017-01-03,2450.0
2017-01-04,2470.0
2017-01-05,2510.0
2017-01-06,2580.0
2017-01-09,2600.0
2017-01-10,2695.0
2017-01-12,2645.0
2017-01-13,2580.0
2017-01-16,2580.0
2017-01-17,2500.0
2017-01-18,2510.0
2017-01-19,2500.0
2017-01-20,2590.0
2017-01-23,2586.0
2017-01-24,2588.0
2017-01-25,2600.0
2017-01-26,2580.0
2017-01-27,2600.0
2017-01-30,2543.0
2017-01-31,2537.0
2017-02-01,2600.0
2017-02-02,2515.0
2017-02-03,2575.0
2017-02-06,2580.0
2017-02-07,2578.0
2017-02-08,2568.0
2017-02-09,2565.0
2017-02-10,2530.0
2017-02-13,2550.0
2017-02-14,2550.0
2017-02-15,2560.0
2017-02-16,2560.0
2017-02-17,2550.0
2017-02-20,2570.0
2017-02-21,2571.0
2017-02-22,2560.0
2017-02-23,2549.0
2017-02-24,2511.0
2017-02-27,2520.0
2017-02-28,2549.0
2017-03-01,2520.0
2017-03-02,2550.0
2017-03-03,2550.0
2017-03-06,2575.0
2017-03-07,2568.0
2017-03-08,2550.0
2017-03-09,2566.0
2017-03-10,2530.0
2017-03-13,2530.0
2017-03-14,2508.0
2017-03-15,2530.0
2017-03-16,2540.0
2017-03-17,2420.0
2017-03-20,2500.0
2017-03-21,2431.0
2017-03-22,2500.0
2017-03-23,2420.0
2017-03-24,2201.0
2017-03-27,2200.0
2017-03-28,2200.0
2017-03-29,2299.0
2017-03-30,2160.0
2017-03-31,2160.0
2017-04-03,2147.0
2017-04-04,2156.0
2017-04-05,2156.0
2017-04-06,2156.0
2017-04-07,2154.0
2017-04-10,2130.0
2017-04-11,2130.0
2017-04-12,2150.0
2017-04-13,2140.0
2017-04-14,2132.0
2017-04-17,2110.0
2017-04-18,2112.0
2017-04-19,2115.0
2017-04-20,2120.0
2017-04-21,2120.0
2017-04-24,2120.0
2017-04-25,2120.0
2017-04-26,2120.0
2017-04-27,2131.0
2017-04-28,2170.0
2017-05-02,2305.0
2017-05-03,2200.0
2017-05-04,2212.0
2017-05-05,2215.0
2017-05-08,2218.0
2017-05-09,2218.0
2017-05-10,2200.0
2017-05-11,2220.0
2017-05-12,2188.0
2017-05-15,2188.0
2017-05-16,2065.0
2017-05-17,2050.0
2017-05-18,2130.0
2017-05-19,2075.0
2017-05-22,2076.0
2017-05-23,2076.0
2017-05-24,2090.0
2017-05-25,2100.0
2017-05-26,2152.0
2017-05-29,2075.0
2017-05-30,2080.0
2017-05-31,2081.0
2017-06-01,2100.0
2017-06-02,2082.0
2017-06-05,2082.0
2017-06-06,2008.0
2017-06-07,2003.0
2017-06-08,2029.0
2017-06-09,1980.0
2017-06-12,1990.0
2017-06-13,2020.0
2017-06-14,1995.0
2017-06-15,1800.0
2017-06-16,1979.0
2017-06-19,2010.0
2017-06-20,2008.0
2017-06-21,2008.0
2017-06-22,2020.0
2017-06-23,2025.0
2017-06-28,2074.0
2017-06-29,2059.0
2017-06-30,2090.0
2017-07-03,2100.0
2017-07-04,2105.0
2017-07-05,2105.0
2017-07-06,2126.0
2017-07-07,2261.0
2017-07-10,2260.0
2017-07-11,2285.0
2017-07-12,2270.0
2017-07-13,2270.0
2017-07-14,2260.0
2017-07-17,2250.0
2017-07-18,2250.0
2017-07-19,2245.0
2017-07-20,2250.0
2017-07-21,2225.0
2017-07-24,2257.0
2017-07-25,2258.0
2017-07-26,2258.0
2017-07-27,2258.0
2017-07-28,2230.0
2017-07-31,2169.0
2017-08-01,2200.0
2017-08-02,2155.0
2017-08-03,2155.0
2017-08-04,2151.0
2017-08-07,2151.0
2017-08-08,2170.0
2017-08-09,2170.0
2017-08-10,2170.0
2017-08-11,2219.0
2017-08-15,2169.0
2017-08-16,2135.0
2017-08-17,2140.0
2017-08-18,2135.0
2017-08-22,2150.0
2017-08-23,2165.0
2017-08-24,2132.0
2017-08-25,2135.0
2017-08-28,2136.0
2017-08-29,2199.0
2017-08-30,2195.0
2017-08-31,2130.0
2017-09-04,2130.0
2017-09-05,2200.0
2017-09-06,2173.0
2017-09-07,2162.0
2017-09-08,2228.0
2017-09-11,2229.0
2017-09-12,2162.0
2017-09-13,2218.0
2017-09-14,2177.0
2017-09-15,2200.0
2017-09-18,2194.0
2017-09-19,2173.0
2017-09-20,2130.0
2017-09-21,2175.0
2017-09-25,2087.0
2017-09-26,2087.0
2017-09-27,1879.0
2017-09-28,1782.0
2017-09-29,1791.0
2017-10-02,1830.0
2017-10-03,1880.0
2017-10-04,1935.0
2017-10-05,1934.0
2017-10-06,1925.0
2017-10-09,1934.0
2017-10-10,1930.0
2017-10-11,1926.0
2017-10-12,1926.0
2017-10-13,1930.0
2017-10-16,1900.0
2017-10-17,1880.0
2017-10-18,1905.0
2017-10-19,1880.0
2017-10-20,1900.0
2017-10-23,1900.0
2017-10-24,1880.0
2017-10-25,1880.0
2017-10-26,1940.0
2017-10-27,1900.0
2017-10-30,1890.0
2017-10-31,1918.0
2017-11-01,1950.0
2017-11-02,1895.0
2017-11-03,1930.0
2017-11-07,1900.0
2017-11-08,1898.0
2017-11-09,1898.0
2017-11-10,1945.0
2017-11-13,1980.0
2017-11-14,1977.0
2017-11-15,1951.0
2017-11-16,1951.0
2017-11-17,1964.0
2017-11-20,1964.0
2017-11-21,1950.0
2017-11-22,1921.0
2017-11-23,1924.0
2017-11-24,1949.0
2017-11-27,1911.0
2017-11-28,1904.0
2017-11-29,1950.0
2017-11-30,1935.0
2017-12-04,1869.0
2017-12-05,1860.0
2017-12-06,1850.0
2017-12-07,1910.0
2017-12-08,1900.0
2017-12-11,1850.0
2017-12-12,1888.0
2017-12-13,1856.0
2017-12-14,1860.0
2017-12-15,1899.0
2017-12-18,1899.0
2017-12-19,1899.0
2017-12-20,1860.0
2017-12-21,1860.0
2017-12-22,1850.0
2017-12-25,1850.0
2017-12-26,1938.0
2017-12-27,1939.0
2017-12-28,1900.0
2017-12-29,1980.0
2018-01-02,1980.0
2018-01-03,1970.0
2018-01-04,1902.0
2018-01-05,1903.0
2018-01-08,1872.0
2018-01-09,1877.0
2018-01-10,1877.0
2018-01-12,1930.0
2018-01-15,1930.0
2018-01-16,1911.0
2018-01-17,1950.0
2018-01-18,1915.0
2018-01-19,1926.0
2018-01-22,1926.0
2018-01-23,1975.0
2018-01-24,2025.0
2018-01-25,1989.0
2018-01-26,2020.0
2018-01-29,1980.0
2018-01-30,2001.0
2018-01-31,2037.0
2018-02-01,2083.0
2018-02-02,2052.0
2018-02-05,2103.0
2018-02-06,2048.0
2018-02-07,2022.0
2018-02-08,2050.0
2018-02-09,2055.0
2018-02-12,2055.0
2018-02-13,2040.0
2018-02-14,2012.0
2018-02-15,2011.0
2018-02-16,2040.0
2018-02-19,2040.0
2018-02-20,2040.0
2018-02-21,2039.0
2018-02-22,2030.0
2018-02-23,2012.0
2018-02-26,2012.0
2018-02-27,2028.0
2018-02-28,2028.0
2018-03-01,2000.0
2018-03-02,2000.0
2018-03-05,2010.0
2018-03-06,2010.0
2018-03-07,2010.0
2018-03-08,2010.0
2018-03-09,2015.0
2018-03-12,2009.0
2018-03-13,1980.0
2018-03-14,2001.0
2018-03-15,1995.0
2018-03-16,2020.0
2018-03-19,2011.0
2018-03-20,2001.0
2018-03-21,2010.0
2018-03-22,2020.0
2018-03-23,1999.0
2018-03-26,1990.0
2018-03-27,1980.0
2018-03-28,1955.0
2018-03-29,1989.0
2018-03-30,2040.0
2018-04-02,2030.0
2018-04-03,1971.0
2018-04-04,1980.0
2018-04-05,1975.0
2018-04-06,1970.0
2018-04-09,1970.0
2018-04-10,2015.0
2018-04-11,2000.0
2018-04-12,2005.0
2018-04-13,2000.0
2018-04-16,2000.0
2018-04-17,1980.0
2018-04-18,1980.0
2018-04-19,1980.0
2018-04-20,1980.0
2018-04-23,1970.0
2018-04-24,1970.0
2018-04-25,1960.0
2018-04-26,1960.0
2018-04-27,2019.0
2018-04-30,1970.0
2018-05-02,1960.0
2018-05-03,2007.0
2018-05-04,2015.0
2018-05-07,2013.0
2018-05-08,1985.0
2018-05-09,1975.0
2018-05-10,1960.0
2018-05-11,1989.0
2018-05-14,1975.0
2018-05-15,1974.0
2018-05-16,1970.0
2018-05-17,1994.0
2018-05-18,1936.0
2018-05-21,1936.0
2018-05-22,1920.0
2018-05-23,1911.0
2018-05-24,1855.0
2018-05-25,1911.0
2018-05-28,1862.0
2018-05-29,1860.0
2018-05-30,1845.0
2018-05-31,1805.0
2018-06-01,1755.0
2018-06-04,1780.0
2018-06-05,1780.0
2018-06-06,1780.0
2018-06-07,1785.0
2018-06-08,1785.0
2018-06-11,1785.0
2018-06-12,1796.0
2018-06-13,1796.0
2018-06-14,1780.0
2018-06-18,1770.0
2018-06-19,1760.0
2018-06-20,1760.0
2018-06-21,1760.0
2018-06-22,1751.0
2018-06-25,1747.0
2018-06-26,1740.0
2018-06-27,1749.0
2018-06-28,1749.0
2018-06-29,1706.0
2018-07-02,1730.0
2018-07-03,1665.0
2018-07-04,1719.0
2018-07-05,1680.0
2018-07-06,1680.0
2018-07-09,1730.0
2018-07-10,1738.0
2018-07-11,1690.0
2018-07-12,1719.0
2018-07-13,1667.0
2018-07-16,1680.0
2018-07-17,1660.0
2018-07-18,1660.0
2018-07-19,1640.0
2018-07-20,1636.0
2018-07-23,1636.0
2018-07-24,1636.0
2018-07-25,1665.0
2018-07-26,1670.0
2018-07-27,1700.0
2018-07-31,1723.0
2018-08-01,1704.0
2018-08-02,1721.0
2018-08-03,1745.0
2018-08-06,1797.0
2018-08-07,1796.0
2018-08-08,1790.0
2018-08-09,1750.0
2018-08-10,1705.0
2018-08-13,1705.0
2018-08-15,1705.0
2018-08-16,1705.0
2018-08-17,1750.0
2018-08-24,1750.0
2018-08-27,1750.0
2018-08-28,1750.0
2018-08-29,1700.0
2018-08-30,1700.0
2018-08-31,1690.0
2018-09-03,1663.0
2018-09-04,1663.0
2018-09-05,1636.0
2018-09-06,1605.0
2018-09-07,1550.0
2018-09-10,1599.0
2018-09-12,1570.0
2018-09-13,1546.0
2018-09-14,1533.0
2018-09-17,1508.0
2018-09-18,1508.0
2018-09-19,1500.0
2018-09-20,1503.0
2018-09-21,1540.0
2018-09-24,1540.0
2018-09-25,1520.0
2018-09-26,1600.0
2018-09-27,1634.0
2018-09-28,1630.0
2018-10-01,1600.0
2018-10-02,1600.0
2018-10-03,1580.0
2018-10-04,1599.0
2018-10-05,1515.0
2018-10-08,1515.0
2018-10-09,1515.0
2018-10-10,1515.0
2018-10-11,1508.0
2018-10-12,1530.0
2018-10-15,1511.0
2018-10-16,1511.0
2018-10-17,1535.0
2018-10-18,1579.0
2018-10-19,1549.0
2018-10-22,1549.0
2018-10-23,1594.0
2018-10-24,1570.0
2018-10-25,1550.0
2018-10-26,1598.0
2018-10-29,1570.0
2018-10-30,1570.0
2018-10-31,1570.0
2018-11-01,1570.0
2018-11-02,1533.0
2018-11-05,1533.0
2018-11-07,1533.0
2018-11-08,1600.0
2018-11-09,1620.0
2018-11-12,1550.0
2018-11-13,1600.0
2018-11-14,1650.0
2018-11-15,1670.0
2018-11-16,1701.0
2018-11-19,1750.0
2018-11-22,1750.0
2018-11-23,1747.0
2018-11-26,1740.0
2018-11-27,1740.0
2018-11-28,1740.0
2018-11-29,1699.0
2018-11-30,1699.0
2018-12-03,1631.0
2018-12-04,1699.0
2018-12-05,1699.0
2018-12-06,1699.0
2018-12-07,1719.0
2018-12-10,1719.0
2018-12-11,1718.0
2018-12-12,1690.0
2018-12-13,1690.0
2018-12-14,1621.0
2018-12-17,1690.0
2018-12-18,1650.0
2018-12-19,1642.0
2018-12-20,1690.0
2018-12-21,1638.0
2018-12-24,1690.0
2018-12-25,1690.0
2018-12-26,1680.0
2018-12-27,1670.0
2018-12-28,1708.0
2018-12-31,1789.0
2019-01-02,1680.0
2019-01-03,1650.0
2019-01-04,1633.0
2019-01-07,1633.0
2019-01-08,1637.0
2019-01-09,1637.0
2019-01-10,1660.0
2019-01-14,1631.0
2019-01-15,1696.0
2019-01-16,1634.0
2019-01-17,1634.0
2019-01-18,1637.0
2019-01-21,1621.0
2019-01-22,1637.0
2019-01-23,1637.0
2019-01-24,1623.0
2019-01-25,1615.0
2019-01-28,1610.0
2019-01-29,1620.0
2019-01-30,1620.0
2019-01-31,1620.0
2019-02-01,1621.0
2019-02-04,1610.0
2019-02-05,1600.0
2019-02-06,1645.0
2019-02-07,1601.0
2019-02-08,1590.0
2019-02-11,1590.0
2019-02-12,1609.0
2019-02-13,1581.0
2019-02-14,1581.0
2019-02-15,1557.0
2019-02-18,1551.0
2019-02-19,1580.0
2019-02-20,1550.0
2019-02-21,1559.0
2019-02-22,1490.0
2019-02-25,1440.0
2019-02-26,1470.0
2019-02-27,1488.0
2019-02-28,1434.0
2019-03-01,1435.0
2019-03-04,1430.0
2019-03-05,1420.0
2019-03-06,1495.0
2019-03-07,1430.0
2019-03-08,1430.0
2019-03-11,1430.0
2019-03-12,1430.0
2019-03-13,1430.0
2019-03-14,1430.0
2019-03-15,1435.0
2019-03-18,1425.0
2019-03-19,1490.0
2019-03-20,1497.0
2019-03-21,1587.0
2019-03-22,1502.0
2019-03-25,1464.0
2019-03-26,1520.0
2019-03-27,1538.0
2019-03-28,1505.0
2019-03-29,1500.0
2019-04-01,1530.0
2019-04-02,1530.0
2019-04-03,1484.0
2019-04-04,1485.0
2019-04-05,1480.0
2019-04-08,1517.0
2019-04-09,1451.0
2019-04-10,1450.0
2019-04-11,1456.0
2019-04-12,1450.0
2019-04-15,1450.0
2019-04-16,1450.0
2019-04-17,1500.0
2019-04-18,1503.0
2019-04-19,1553.0
2019-04-22,1550.0
2019-04-23,1620.0
2019-04-24,1550.0
2019-04-25,1561.0
2019-04-26,1560.0
2019-04-29,1560.0
2019-04-30,1568.0
2019-05-02,1605.0
2019-05-03,1580.0
2019-05-06,1582.0
2019-05-07,1600.0
2019-05-08,1645.0
2019-05-09,1658.0
2019-05-10,1596.0
2019-05-13,1600.0
2019-05-14,1620.0
2019-05-15,1650.0
2019-05-16,1675.0
2019-05-17,1601.0
2019-05-20,1601.0
2019-05-21,1630.0
2019-05-22,1630.0
2019-05-23,1630.0
2019-05-24,1597.0
2019-05-27,1527.0
2019-05-28,1527.0
2019-05-29,1490.0
2019-05-30,1522.0
2019-05-31,1522.0
2019-06-03,1522.0
2019-06-04,1520.0
2019-06-10,1559.0
2019-06-11,1530.0
2019-06-12,1530.0
2019-06-13,1530.0
2019-06-14,1542.0
2019-06-17,1650.0
2019-06-18,1660.0
2019-06-19,1680.0
2019-06-20,1680.0
2019-06-21,1640.0
2019-06-24,1640.0
2019-06-25,1640.0
2019-06-26,1640.0
2019-06-27,1610.0
2019-06-28,1650.0
2019-07-01,1630.0
2019-07-02,1630.0
2019-07-03,1678.0
2019-07-04,1678.0
2019-07-05,1649.0
2019-07-08,1585.0
2019-07-09,1609.0
2019-07-10,1650.0
2019-07-11,1610.0
2019-07-12,1610.0
2019-07-15,1610.0
2019-07-16,1610.0
2019-07-17,1670.0
2019-07-18,1620.0
2019-07-19,1655.0
2019-07-22,1613.0
2019-07-23,1670.0
2019-07-24,1670.0
2019-07-25,1670.0
2019-07-26,1675.0
2019-07-29,1675.0
2019-07-31,1699.0
2019-08-01,1699.0
2019-08-02,1680.0
2019-08-05,1675.0
2019-08-06,1676.0
2019-08-07,1680.0
2019-08-08,1699.0
2019-08-09,1720.0
2019-08-15,1720.0
2019-08-16,1720.0
2019-08-19,1695.0
2019-08-22,1695.0
2019-08-23,1695.0
2019-08-26,1695.0
2019-08-27,1745.0
2019-08-28,1745.0
2019-08-29,1750.0
2019-08-30,1724.0
2019-09-02,1710.0
2019-09-03,1710.0
2019-09-04,1690.0
2019-09-05,1690.0
2019-09-06,1671.0
2019-09-09,1671.0
2019-09-10,1671.0
2019-09-11,1671.0
2019-09-12,1671.0
2019-09-13,1671.0
2019-09-16,1700.0
2019-09-17,1700.0
2019-09-18,1676.0
2019-09-19,1699.0
2019-09-20,1650.0
2019-09-23,1700.0
2019-09-24,1700.0
2019-09-25,1699.0
2019-09-26,1700.0
2019-09-27,1700.0
2019-09-30,1700.0
2019-10-01,1700.0
2019-10-02,1715.0
2019-10-03,1700.0
2019-10-04,1698.0
2019-10-07,1698.0
2019-10-08,1698.0
2019-10-09,1670.0
2019-10-10,1621.0
2019-10-11,1670.0
2019-10-14,1670.0
2019-10-15,1660.0
2019-10-16,1657.0
2019-10-17,1657.0
2019-10-18,1660.0
2019-10-21,1646.0
2019-10-22,1628.0
2019-10-23,1676.0
2019-10-24,1680.0
2019-10-25,1707.0
2019-10-28,1666.0
2019-10-29,1675.0
2019-10-30,1675.0
2019-10-31,1675.0
2019-11-01,1705.0
2019-11-04,1660.0
2019-11-05,1675.0
2019-11-07,1710.0
2019-11-08,1680.0
2019-11-12,1680.0
2019-11-13,1700.0
2019-11-14,1709.0
2019-11-15,1710.0
2019-11-19,1710.0
2019-11-20,1690.0
2019-11-21,1750.0
2019-11-22,1760.0
2019-11-25,1780.0
2019-11-26,1770.0
2019-11-27,1779.0
2019-11-28,1780.0
2019-11-29,1750.0
2019-12-02,1750.0
2019-12-03,1710.0
2019-12-04,1710.0
2019-12-05,1700.0
2019-12-06,1702.0
2019-12-09,1704.0
2019-12-10,1713.0
2019-12-11,1713.0
2019-12-12,1750.0
2019-12-13,1788.0
2019-12-16,1788.0
2019-12-17,1788.0
2019-12-18,1784.0
2019-12-19,1780.0
2019-12-20,1800.0
2019-12-23,1800.0
2019-12-24,1840.0
2019-12-25,1840.0
2019-12-26,1830.0
2019-12-27,1829.0
2019-12-30,1815.0
2019-12-31,1850.0
2020-01-02,1805.0
2020-01-03,1801.0
2020-01-06,1805.0
2020-01-07,1805.0
2020-01-08,1820.0
2020-01-09,1875.0
2020-01-10,1870.0
2020-01-13,1865.0
2020-01-14,1870.0
2020-01-15,1851.0
2020-01-16,1860.0
2020-01-17,1900.0
2020-01-20,1905.0
2020-01-21,1920.0
2020-01-22,1951.0
2020-01-23,1920.0
2020-01-24,1915.0
2020-01-27,1944.0
2020-01-28,1949.0
2020-01-29,1949.0
2020-01-30,1925.0
2020-01-31,1925.0
2020-02-03,1914.0
2020-02-04,1914.0
2020-02-05,1914.0
2020-02-06,1900.0
2020-02-07,1890.0
2020-02-10,1935.0
2020-02-11,1850.0
2020-02-12,1880.0
2020-02-13,1910.0
2020-02-14,1935.0
2020-02-17,1940.0
2020-02-18,1884.0
2020-02-19,1884.0
2020-02-20,1911.0
2020-02-21,1947.0
2020-02-24,1911.0
2020-02-25,1937.0
2020-02-26,1941.0
2020-02-27,1941.0
2020-02-28,1935.0
2020-03-02,1935.0
2020-03-03,1812.0
2020-03-04,1800.0
2020-03-05,1796.0
2020-03-06,1710.0
2020-03-09,1607.0
2020-03-10,1681.0
2020-03-11,1681.0
2020-03-12,1534.0
2020-03-13,1500.0
2020-03-16,1352.0
2020-03-17,1298.0
2020-03-18,1247.0
2020-03-19,1296.0
2020-03-20,1347.0
2020-03-23,1400.0
2020-03-24,1430.0
2020-03-25,1377.0
2020-03-26,1375.0
2020-03-27,1350.0
2020-03-30,1330.0
2020-03-31,1310.0
2020-04-01,1300.0
2020-04-02,1300.0
2020-04-03,1255.0
2020-04-06,1220.0
2020-04-07,1174.0
2020-04-08,1151.0
2020-04-09,1189.0
2020-04-10,1205.0
2020-04-13,1227.0
2020-04-14,1205.0
2020-04-15,1200.0
2020-04-16,1190.0
2020-04-17,1170.0
2020-04-20,1171.0
2020-04-21,1160.0
2020-04-22,1160.0
2020-04-23,1150.0
2020-04-24,1145.0
2020-04-27,1145.0
2020-04-28,1152.0
2020-04-29,1198.0
2020-04-30,1220.0
2020-05-04,1250.0
2020-05-05,1294.0
2020-05-06,1300.0
2020-05-07,1338.0
2020-05-08,1285.0
2020-05-11,1279.0
2020-05-12,1230.0
2020-05-13,1200.0
2020-05-14,1220.0
2020-05-15,1221.0
2020-05-18,1265.0
2020-05-19,1230.0
2020-05-20,1270.0
2020-05-21,1310.0
2020-05-22,1341.0
2020-05-26,1390.0
2020-05-27,1400.0
2020-05-28,1345.0
2020-05-29,1327.0
2020-06-01,1380.0
2020-06-02,1419.0
2020-06-03,1443.0
2020-06-04,1440.0
2020-06-05,1400.0
2020-06-08,1400.0
2020-06-09,1385.0
2020-06-10,1389.0
2020-06-11,1376.0
2020-06-12,1349.0
2020-06-15,1389.0
2020-06-16,1395.0
2020-06-17,1450.0
2020-06-18,1396.0
2020-06-19,1390.0
2020-06-22,1390.0
2020-06-23,1366.0
2020-06-24,1400.0
2020-06-25,1416.0
2020-06-26,1360.0
2020-06-29,1331.0
2020-06-30,1350.0
2020-07-01,1378.0
2020-07-02,1385.0
2020-07-03,1380.0
2020-07-06,1380.0
2020-07-07,1395.0
2020-07-08,1399.0
2020-07-09,1399.0
2020-07-10,1362.0
