date,FBR
2006-12-06,392.6
2006-12-08,475.0
2006-12-12,533.0
2006-12-14,597.0
2006-12-18,669.0
2006-12-20,751.0
2006-12-22,843.0
2006-12-26,946.0
2006-12-28,946.0
2006-12-29,969.0
2007-01-02,911.0
2007-01-03,900.0
2007-01-04,886.0
2007-01-08,862.0
2007-01-09,835.0
2007-01-10,818.0
2007-01-12,769.0
2007-01-15,735.0
2007-01-16,712.0
2007-01-17,723.0
2007-01-18,739.0
2007-01-19,731.0
2007-01-22,745.0
2007-01-23,776.0
2007-01-24,822.0
2007-01-25,850.0
2007-01-26,832.0
2007-01-29,814.0
2007-01-30,808.0
2007-01-31,785.0
2007-02-01,800.0
2007-02-02,788.0
2007-02-05,775.0
2007-02-06,775.0
2007-02-07,765.0
2007-02-08,763.0
2007-02-09,771.0
2007-02-12,771.0
2007-02-13,774.0
2007-02-14,790.0
2007-02-15,789.0
2007-02-16,796.0
2007-02-19,784.0
2007-02-20,789.0
2007-02-21,770.0
2007-02-22,730.0
2007-02-23,760.0
2007-02-26,777.0
2007-02-27,740.0
2007-02-28,750.0
2007-03-01,758.0
2007-03-02,752.0
2007-03-05,759.0
2007-03-06,760.0
2007-03-07,750.0
2007-03-08,744.0
2007-03-09,749.0
2007-03-12,750.0
2007-03-13,740.0
2007-03-14,736.0
2007-03-15,728.0
2007-03-19,695.0
2007-03-20,673.0
2007-03-21,703.0
2007-03-22,705.0
2007-03-23,723.0
2007-03-26,700.0
2007-03-27,700.0
2007-03-28,700.0
2007-03-29,668.0
2007-03-30,660.0
2007-04-03,652.0
2007-04-04,640.0
2007-04-05,630.0
2007-04-06,665.0
2007-04-09,668.0
2007-04-10,654.0
2007-04-11,670.0
2007-04-12,669.0
2007-04-13,657.0
2007-04-16,658.0
2007-04-17,660.0
2007-04-18,670.0
2007-04-19,665.0
2007-04-20,650.0
2007-04-23,655.0
2007-04-24,659.0
2007-04-25,659.0
2007-04-26,650.0
2007-04-27,638.0
2007-04-30,634.0
2007-05-02,630.0
2007-05-03,649.0
2007-05-04,644.0
2007-05-07,650.0
2007-05-08,650.0
2007-05-09,639.0
2007-05-10,601.0
2007-05-11,566.0
2007-05-14,523.0
2007-05-15,546.0
2007-05-17,580.0
2007-05-18,600.0
2007-05-21,598.0
2007-05-22,599.0
2007-05-23,580.0
2007-05-24,587.0
2007-05-25,592.0
2007-05-28,575.0
2007-05-29,595.0
2007-05-30,600.0
2007-05-31,599.0
2007-06-01,590.0
2007-06-04,599.0
2007-06-05,597.0
2007-06-06,589.0
2007-06-07,590.0
2007-06-08,590.0
2007-06-11,576.0
2007-06-12,590.0
2007-06-13,576.0
2007-06-14,576.0
2007-06-15,575.0
2007-06-18,573.0
2007-06-19,570.0
2007-06-20,574.0
2007-06-21,558.0
2007-06-22,550.0
2007-06-25,541.0
2007-06-26,540.0
2007-06-27,530.0
2007-06-28,505.0
2007-06-29,515.0
2007-07-02,518.0
2007-07-03,518.0
2007-07-04,520.0
2007-07-05,522.0
2007-07-06,543.0
2007-07-09,528.0
2007-07-10,521.0
2007-07-11,525.0
2007-07-12,520.0
2007-07-13,500.0
2007-07-16,519.0
2007-07-17,510.0
2007-07-18,520.0
2007-07-19,500.0
2007-07-20,505.0
2007-07-23,500.0
2007-07-24,490.0
2007-07-25,495.0
2007-07-26,501.0
2007-07-27,508.0
2007-07-31,522.0
2007-08-01,553.0
2007-08-02,586.0
2007-08-03,590.0
2007-08-06,600.0
2007-08-07,599.0
2007-08-08,594.0
2007-08-09,604.0
2007-08-10,600.0
2007-08-13,600.0
2007-08-15,577.0
2007-08-16,580.0
2007-08-17,578.0
2007-08-22,581.0
2007-08-23,600.0
2007-08-24,597.0
2007-08-27,597.0
2007-08-28,595.0
2007-08-29,595.0
2007-08-30,585.0
2007-08-31,580.0
2007-09-03,578.0
2007-09-04,550.0
2007-09-05,550.0
2007-09-06,540.0
2007-09-07,550.0
2007-09-10,542.0
2007-09-11,557.0
2007-09-12,553.0
2007-09-13,550.0
2007-09-14,535.0
2007-09-17,535.0
2007-09-18,530.0
2007-09-19,525.0
2007-09-20,537.0
2007-09-21,533.0
2007-09-25,579.0
2007-09-26,582.0
2007-09-27,580.0
2007-09-28,578.0
2007-10-01,579.0
2007-10-02,577.0
2007-10-03,570.0
2007-10-04,576.0
2007-10-05,605.0
2007-10-08,631.0
2007-10-09,615.0
2007-10-10,609.0
2007-10-11,601.0
2007-10-12,610.0
2007-10-15,627.0
2007-10-16,640.0
2007-10-17,678.0
2007-10-18,702.0
2007-10-19,691.0
2007-10-22,670.0
2007-10-23,665.0
2007-10-24,690.0
2007-10-25,667.0
2007-10-26,667.0
2007-10-29,674.0
2007-10-30,666.0
2007-10-31,631.0
2007-11-01,655.0
2007-11-02,680.0
2007-11-05,680.0
2007-11-07,656.0
2007-11-08,668.0
2007-11-09,650.0
2007-11-12,643.0
2007-11-13,630.0
2007-11-14,627.0
2007-11-15,629.0
2007-11-16,627.0
2007-11-19,610.0
2007-11-20,611.0
2007-11-21,610.0
2007-11-22,582.0
2007-11-23,578.0
2007-11-26,570.0
2007-11-27,580.0
2007-11-28,600.0
2007-11-29,590.0
2007-11-30,587.0
2007-12-03,594.0
2007-12-04,562.0
2007-12-05,578.0
2007-12-06,563.0
2007-12-07,560.0
2007-12-10,542.0
2007-12-11,541.0
2007-12-12,555.0
2007-12-13,553.0
2007-12-14,550.0
2007-12-17,583.0
2007-12-18,583.0
2007-12-19,597.0
2007-12-20,590.0
2007-12-24,580.0
2007-12-25,576.0
2007-12-26,577.0
2007-12-27,580.0
2007-12-28,581.0
2007-12-31,586.0
2008-01-02,593.0
2008-01-03,609.0
2008-01-04,595.0
2008-01-07,587.0
2008-01-08,598.0
2008-01-09,583.0
2008-01-14,583.0
2008-01-15,580.0
2008-01-16,582.0
2008-01-17,577.0
2008-01-18,563.0
2008-01-21,571.0
2008-01-22,564.0
2008-01-23,580.0
2008-01-24,572.0
2008-01-25,570.0
2008-01-28,576.0
2008-01-29,610.0
2008-01-30,615.0
2008-01-31,592.0
2008-02-01,614.0
2008-02-04,631.0
2008-02-05,615.0
2008-02-06,617.0
2008-02-07,623.0
2008-02-08,620.0
2008-02-11,620.0
2008-02-12,624.0
2008-02-13,624.0
2008-02-14,630.0
2008-02-15,628.0
2008-02-18,625.0
2008-02-19,618.0
2008-02-20,618.0
2008-02-21,618.0
2008-02-22,615.0
2008-02-25,600.0
2008-02-26,600.0
2008-02-27,590.0
2008-02-28,589.0
2008-02-29,594.0
2008-03-03,593.0
2008-03-04,584.0
2008-03-05,590.0
2008-03-06,608.0
2008-03-07,608.0
2008-03-10,600.0
2008-03-11,585.0
2008-03-12,585.0
2008-03-13,594.0
2008-03-14,610.0
2008-03-17,601.0
2008-03-18,600.0
2008-03-19,598.0
2008-03-24,597.0
2008-03-25,570.0
2008-03-26,580.0
2008-03-27,591.0
2008-03-28,600.0
2008-03-31,594.0
2008-04-01,570.0
2008-04-02,570.0
2008-04-03,579.0
2008-04-04,579.0
2008-04-07,570.0
2008-04-08,566.0
2008-04-09,555.0
2008-04-10,555.0
2008-04-11,565.0
2008-04-14,558.0
2008-04-15,560.0
2008-04-16,554.0
2008-04-17,550.0
2008-04-18,553.0
2008-04-21,553.0
2008-04-22,550.0
2008-04-23,549.0
2008-04-24,535.0
2008-04-25,544.0
2008-04-28,545.0
2008-04-29,541.0
2008-04-30,532.0
2008-05-02,530.0
2008-05-05,524.0
2008-05-06,527.0
2008-05-07,531.0
2008-05-08,532.0
2008-05-09,535.0
2008-05-12,530.0
2008-05-13,550.0
2008-05-14,561.0
2008-05-15,557.0
2008-05-16,536.0
2008-05-19,525.0
2008-05-20,527.0
2008-05-21,531.0
2008-05-22,530.0
2008-05-23,530.0
2008-05-26,530.0
2008-05-27,532.0
2008-05-28,523.0
2008-05-29,530.0
2008-05-30,545.0
2008-06-02,541.0
2008-06-03,540.0
2008-06-04,530.0
2008-06-05,526.0
2008-06-06,532.0
2008-06-09,532.0
2008-06-10,532.0
2008-06-11,530.0
2008-06-12,520.0
2008-06-13,520.0
2008-06-16,530.0
2008-06-17,520.0
2008-06-18,503.0
2008-06-19,501.0
2008-06-20,503.0
2008-06-23,501.0
2008-06-24,495.95
2008-06-25,479.0
2008-06-26,495.0
2008-06-27,474.0
2008-06-30,477.0
2008-07-01,483.0
2008-07-02,470.0
2008-07-03,478.0
2008-07-04,470.0
2008-07-07,478.0
2008-07-08,470.0
2008-07-09,477.0
2008-07-10,473.0
2008-07-11,485.0
2008-07-14,485.0
2008-07-15,488.0
2008-07-16,471.1
2008-07-17,480.0
2008-07-18,471.0
2008-07-21,468.15
2008-07-22,472.0
2008-07-23,477.9
2008-07-24,473.0
2008-07-25,470.0
2008-07-28,475.0
2008-07-29,474.0
2008-07-31,470.0
2008-08-01,467.4
2008-08-04,474.0
2008-08-05,459.0
2008-08-06,465.45
2008-08-07,458.0
2008-08-08,460.0
2008-08-11,458.0
2008-08-12,460.0
2008-08-13,465.0
2008-08-15,470.0
2008-08-18,470.0
2008-08-19,475.1
2008-08-22,480.0
2008-08-25,475.0
2008-08-26,475.0
2008-08-27,480.0
2008-08-28,485.0
2008-08-29,489.0
2008-09-01,500.0
2008-09-02,501.0
2008-09-03,500.0
2008-09-04,505.0
2008-09-05,500.0
2008-09-08,485.0
2008-09-09,498.0
2008-09-10,470.0
2008-09-11,464.0
2008-09-12,464.0
2008-09-15,437.0
2008-09-16,410.8
2008-09-17,434.0
2008-09-18,450.0
2008-09-19,438.55
2008-09-22,464.0
2008-09-23,452.1
2008-09-24,445.0
2008-09-25,447.5
2008-09-26,440.0
2008-09-29,442.0
2008-09-30,442.0
2008-10-03,420.0
2008-10-06,420.0
2008-10-07,415.0
2008-10-08,395.0
2008-10-09,391.0
2008-10-10,384.0
2008-10-13,407.0
2008-10-14,410.1
2008-10-15,415.0
2008-10-16,400.0
2008-10-17,399.0
2008-10-20,407.0
2008-10-21,407.0
2008-10-22,400.0
2008-10-23,400.0
2008-10-24,380.0
2008-10-27,360.05
2008-10-28,365.0
2008-10-29,365.0
2008-10-30,379.0
2008-10-31,370.0
2008-11-03,362.0
2008-11-04,370.0
2008-11-05,375.0
2008-11-07,396.0
2008-11-10,400.0
2008-11-11,387.0
2008-11-12,385.0
2008-11-13,390.0
2008-11-14,397.0
2008-11-17,394.0
2008-11-19,385.0
2008-11-20,385.0
2008-11-21,375.0
2008-11-24,375.0
2008-11-25,375.0
2008-11-26,375.0
2008-11-27,375.0
2008-11-28,375.0
2008-12-01,389.95
2008-12-02,380.0
2008-12-03,374.0
2008-12-04,366.0
2008-12-05,364.0
2008-12-08,370.0
2008-12-11,390.0
2008-12-12,379.0
2008-12-15,389.0
2008-12-16,400.0
2008-12-17,400.0
2008-12-18,400.0
2008-12-19,403.5
2008-12-22,403.0
2008-12-23,396.0
2008-12-24,375.5
2008-12-25,373.0
2008-12-26,373.0
2008-12-30,355.0
2008-12-31,333.7
2009-01-02,353.0
2009-01-05,332.1
2009-01-06,329.85
2009-01-07,315.0
2009-01-08,331.0
2009-01-09,347.9
2009-01-12,342.0
2009-01-13,332.0
2009-01-14,348.0
2009-01-15,345.0
2009-01-16,340.0
2009-01-19,340.0
2009-01-20,329.0
2009-01-21,325.0
2009-01-22,330.0
2009-01-23,330.0
2009-01-26,315.0
2009-01-27,327.9
2009-01-28,343.8
2009-01-29,343.0
2009-01-30,335.0
2009-02-02,330.0
2009-02-03,334.85
2009-02-04,330.0
2009-02-05,330.0
2009-02-06,330.0
2009-02-09,326.0
2009-02-10,320.0
2009-02-11,316.0
2009-02-12,326.75
2009-02-13,322.0
2009-02-16,334.9
2009-02-17,345.0
2009-02-18,345.0
2009-02-19,335.1
2009-02-20,335.0
2009-02-23,338.0
2009-02-24,333.0
2009-02-25,338.0
2009-02-26,358.25
2009-02-27,360.0
2009-03-02,367.0
2009-03-03,359.0
2009-03-04,352.0
2009-03-05,357.0
2009-03-06,366.0
2009-03-09,379.2
2009-03-12,373.0
2009-03-13,365.0
2009-03-16,360.0
2009-03-17,374.95
2009-03-18,373.2
2009-03-19,360.0
2009-03-20,366.0
2009-03-23,359.0
2009-03-24,343.1
2009-03-25,354.0
2009-03-26,356.9
2009-03-27,358.0
2009-03-30,343.0
2009-03-31,344.1
2009-04-01,355.0
2009-04-02,355.0
2009-04-03,360.5
2009-04-06,359.5
2009-04-07,359.5
2009-04-08,350.55
2009-04-09,350.0
2009-04-10,350.0
2009-04-13,348.0
2009-04-14,355.0
2009-04-15,355.0
2009-04-16,355.0
2009-04-17,352.0
2009-04-20,349.0
2009-04-21,354.7
2009-04-22,348.0
2009-04-23,357.5
2009-04-24,359.95
2009-04-27,360.9
2009-04-28,353.05
2009-04-29,353.0
2009-04-30,359.0
2009-05-04,359.0
2009-05-05,353.15
2009-05-06,367.0
2009-05-07,370.0
2009-05-08,365.0
2009-05-11,373.0
2009-05-12,376.0
2009-05-13,370.0
2009-05-14,372.0
2009-05-15,376.0
2009-05-18,374.0
2009-05-19,366.0
2009-05-20,378.4
2009-05-21,369.0
2009-05-22,365.1
2009-05-25,365.2
2009-05-26,365.3
2009-05-27,365.4
2009-05-28,368.0
2009-05-29,375.0
2009-06-01,375.0
2009-06-02,375.0
2009-06-03,375.5
2009-06-04,375.0
2009-06-05,380.0
2009-06-08,390.0
2009-06-09,380.0
2009-06-10,369.0
2009-06-11,355.0
2009-06-12,340.0
2009-06-15,350.0
2009-06-16,350.0
2009-06-17,351.0
2009-06-18,352.0
2009-06-19,355.0
2009-06-22,351.0
2009-06-23,345.0
2009-06-24,350.0
2009-06-25,345.15
2009-06-26,346.1
2009-06-29,345.5
2009-06-30,345.15
2009-07-01,344.3
2009-07-02,340.0
2009-07-03,349.0
2009-07-06,350.0
2009-07-07,349.0
2009-07-08,354.0
2009-07-09,354.0
2009-07-10,349.0
2009-07-13,346.0
2009-07-14,344.05
2009-07-15,353.0
2009-07-16,353.0
2009-07-17,353.0
2009-07-20,345.1
2009-07-21,345.0
2009-07-22,341.0
2009-07-23,354.0
2009-07-24,342.15
2009-07-27,350.0
2009-07-28,344.05
2009-07-29,345.0
2009-07-31,347.0
2009-08-03,342.1
2009-08-04,344.0
2009-08-05,349.9
2009-08-06,350.0
2009-08-07,371.0
2009-08-10,367.0
2009-08-11,367.0
2009-08-12,363.0
2009-08-13,368.0
2009-08-17,366.0
2009-08-18,355.0
2009-08-19,362.0
2009-08-24,370.0
2009-08-25,385.0
2009-08-26,390.0
2009-08-27,386.0
2009-08-28,389.0
2009-08-31,373.1
2009-09-01,379.95
2009-09-02,365.0
2009-09-03,360.0
2009-09-04,376.0
2009-09-07,361.1
2009-09-08,357.0
2009-09-09,357.0
2009-09-10,360.0
2009-09-11,360.0
2009-09-14,363.0
2009-09-15,375.0
2009-09-16,387.0
2009-09-17,385.5
2009-09-18,365.0
2009-09-23,379.8
2009-09-24,366.5
2009-09-25,368.0
2009-09-28,367.0
2009-09-29,374.0
2009-09-30,354.0
2009-10-01,350.25
2009-10-02,360.0
2009-10-05,369.8
2009-10-06,380.0
2009-10-07,370.0
2009-10-08,378.5
2009-10-09,373.95
2009-10-12,390.0
2009-10-13,372.3
2009-10-14,380.0
2009-10-15,374.5
2009-10-16,385.0
2009-10-19,395.0
2009-10-20,379.1
2009-10-21,379.1
2009-10-22,375.3
2009-10-23,375.3
2009-10-26,370.0
2009-10-27,371.0
2009-10-28,371.0
2009-10-29,378.0
2009-10-30,378.0
2009-11-02,378.0
2009-11-03,385.0
2009-11-04,385.0
2009-11-05,385.0
2009-11-09,385.0
2009-11-10,380.05
2009-11-11,380.05
2009-11-12,380.05
2009-11-13,380.05
2009-11-16,385.0
2009-11-17,380.05
2009-11-19,380.05
2009-11-20,385.0
2009-11-23,385.0
2009-11-24,385.0
2009-11-25,380.05
2009-11-26,385.0
2009-11-27,385.0
2009-11-30,385.0
2009-12-01,380.0
2009-12-02,380.05
2009-12-03,380.05
2009-12-04,380.05
2009-12-07,380.05
2009-12-08,380.05
2009-12-09,380.0
2009-12-10,364.05
2009-12-11,380.0
2009-12-14,386.0
2009-12-15,403.0
2009-12-16,420.0
2009-12-17,402.0
2009-12-21,412.95
2009-12-22,395.3
2009-12-23,400.0
2009-12-24,395.0
2009-12-25,395.0
2009-12-28,403.0
2009-12-29,395.0
2009-12-30,394.15
2009-12-31,400.0
2010-01-04,381.0
2010-01-05,394.0
2010-01-06,401.0
2010-01-07,400.0
2010-01-08,392.0
2010-01-12,392.0
2010-01-13,400.0
2010-01-14,410.0
2010-01-15,410.0
2010-01-18,400.0
2010-01-19,400.0
2010-01-20,400.0
2010-01-21,410.0
2010-01-22,410.0
2010-01-25,405.0
2010-01-26,410.0
2010-01-27,418.9
2010-01-28,418.0
2010-01-29,424.9
2010-02-01,423.8
2010-02-02,428.35
2010-02-03,418.05
2010-02-04,418.05
2010-02-05,427.7
2010-02-08,425.0
2010-02-09,440.35
2010-02-10,440.0
2010-02-11,460.0
2010-02-12,448.0
2010-02-15,440.0
2010-02-16,442.0
2010-02-17,461.0
2010-02-18,460.0
2010-02-19,455.0
2010-02-22,440.65
2010-02-23,457.0
2010-02-24,450.0
2010-02-25,443.0
2010-02-26,445.0
2010-03-01,445.0
2010-03-02,449.5
2010-03-03,448.0
2010-03-04,445.2
2010-03-05,441.0
2010-03-08,444.0
2010-03-09,444.0
2010-03-10,438.1
2010-03-11,438.6
2010-03-12,444.7
2010-03-15,452.0
2010-03-16,450.0
2010-03-17,450.0
2010-03-18,447.0
2010-03-19,458.9
2010-03-22,458.1
2010-03-23,474.0
2010-03-24,474.0
2010-03-25,473.0
2010-03-26,473.9
2010-03-29,480.0
2010-03-30,473.0
2010-03-31,474.0
2010-04-01,475.0
2010-04-02,474.9
2010-04-05,480.0
2010-04-06,470.0
2010-04-07,461.0
2010-04-08,465.0
2010-04-09,467.0
2010-04-12,477.5
2010-04-13,468.0
2010-04-14,468.5
2010-04-15,462.0
2010-04-16,470.0
2010-04-19,465.0
2010-04-20,463.3
2010-04-21,460.0
2010-04-22,458.0
2010-04-23,458.0
2010-04-26,460.0
2010-04-27,456.0
2010-04-28,460.0
2010-04-29,460.25
2010-04-30,461.2
2010-05-03,469.9
2010-05-04,480.0
2010-05-05,480.0
2010-05-06,469.05
2010-05-07,485.0
2010-05-10,485.35
2010-05-11,495.0
2010-05-12,515.0
2010-05-13,540.0
2010-05-14,530.0
2010-05-17,561.0
2010-05-18,594.0
2010-05-19,581.0
2010-05-20,570.0
2010-05-21,565.0
2010-05-24,556.0
2010-05-25,559.0
2010-05-26,582.0
2010-05-27,576.0
2010-05-28,578.0
2010-05-31,565.0
2010-06-01,558.0
2010-06-02,545.0
2010-06-03,550.0
2010-06-04,507.0
2010-06-07,500.0
2010-06-08,504.0
2010-06-09,502.0
2010-06-10,515.0
2010-06-11,507.0
2010-06-14,502.0
2010-06-15,502.0
2010-06-16,504.0
2010-06-17,521.0
2010-06-18,502.0
2010-06-21,490.0
2010-06-22,490.0
2010-06-23,512.0
2010-06-24,512.0
2010-06-25,492.5
2010-06-28,516.0
2010-06-29,516.0
2010-06-30,506.0
2010-07-01,512.0
2010-07-02,510.0
2010-07-05,494.0
2010-07-06,493.2
2010-07-07,493.0
2010-07-08,508.0
2010-07-09,495.0
2010-07-12,510.0
2010-07-13,515.0
2010-07-14,515.0
2010-07-15,515.0
2010-07-16,520.0
2010-07-19,525.0
2010-07-20,525.0
2010-07-21,513.0
2010-07-22,502.0
2010-07-23,525.0
2010-07-26,530.0
2010-07-27,540.0
2010-07-28,518.0
2010-07-29,540.0
2010-08-02,539.0
2010-08-03,525.0
2010-08-04,530.0
2010-08-05,519.0
2010-08-06,540.0
2010-08-09,538.0
2010-08-11,525.0
2010-08-12,525.0
2010-08-13,538.0
2010-08-16,534.0
2010-08-17,534.0
2010-08-18,503.0
2010-08-19,503.0
2010-08-23,528.0
2010-08-24,520.0
2010-08-25,526.0
2010-08-26,525.0
2010-08-27,520.0
2010-08-30,520.0
2010-08-31,526.0
2010-09-01,512.0
2010-09-02,509.0
2010-09-03,512.0
2010-09-06,516.0
2010-09-07,515.0
2010-09-08,515.0
2010-09-09,515.0
2010-09-13,506.0
2010-09-14,520.0
2010-09-15,520.0
2010-09-16,537.0
2010-09-17,544.0
2010-09-20,541.0
2010-09-21,541.0
2010-09-22,525.0
2010-09-23,513.0
2010-09-24,510.0
2010-09-27,491.25
2010-09-28,515.0
2010-09-29,521.0
2010-09-30,510.0
2010-10-01,510.0
2010-10-04,483.0
2010-10-05,483.6
2010-10-06,483.6
2010-10-07,508.0
2010-10-08,508.0
2010-10-11,508.0
2010-10-12,500.0
2010-10-13,488.55
2010-10-14,517.0
2010-10-15,518.0
2010-10-18,516.0
2010-10-19,514.0
2010-10-20,510.0
2010-10-21,510.0
2010-10-22,505.0
2010-10-25,505.0
2010-10-26,509.0
2010-10-27,508.0
2010-10-28,510.0
2010-10-29,511.0
2010-11-01,508.0
2010-11-02,510.0
2010-11-03,510.0
2010-11-04,510.0
2010-11-05,501.0
2010-11-08,500.0
2010-11-09,500.0
2010-11-10,500.0
2010-11-11,500.0
2010-11-12,510.0
2010-11-15,525.0
2010-11-16,540.0
2010-11-19,539.0
2010-11-22,538.0
2010-11-23,520.0
2010-11-24,520.0
2010-11-25,511.0
2010-11-26,511.0
2010-11-29,511.0
2010-11-30,524.0
2010-12-01,524.0
2010-12-02,525.0
2010-12-03,502.0
2010-12-06,503.0
2010-12-08,506.0
2010-12-09,506.0
2010-12-10,502.0
2010-12-13,500.0
2010-12-14,500.0
2010-12-15,495.5
2010-12-16,496.15
2010-12-17,510.0
2010-12-20,512.0
2010-12-21,501.0
2010-12-22,499.0
2010-12-23,505.0
2010-12-24,505.0
2010-12-27,500.0
2010-12-28,505.0
2010-12-29,505.0
2010-12-30,500.0
2010-12-31,509.0
2011-01-03,509.0
2011-01-04,495.15
2011-01-05,500.0
2011-01-06,496.2
2011-01-07,495.5
2011-01-10,515.0
2011-01-12,500.0
2011-01-13,500.0
2011-01-14,500.0
2011-01-17,496.0
2011-01-18,500.0
2011-01-19,500.0
2011-01-20,509.0
2011-01-21,502.0
2011-01-24,500.0
2011-01-25,500.0
2011-01-26,500.0
2011-01-27,500.0
2011-01-28,495.6
2011-01-31,495.0
2011-02-01,480.0
2011-02-02,499.95
2011-02-03,502.0
2011-02-04,500.0
2011-02-07,495.0
2011-02-08,482.5
2011-02-09,482.6
2011-02-10,482.6
2011-02-11,485.0
2011-02-14,485.0
2011-02-15,497.05
2011-02-18,497.05
2011-02-21,467.3
2011-02-22,495.2
2011-02-23,493.5
2011-02-24,493.5
2011-02-25,490.0
2011-02-28,492.75
2011-03-01,500.0
2011-03-02,500.0
2011-03-03,477.5
2011-03-04,480.0
2011-03-07,498.0
2011-03-08,498.0
2011-03-09,500.0
2011-03-10,500.0
2011-03-11,500.0
2011-03-14,490.0
2011-03-15,498.2
2011-03-16,496.3
2011-03-17,496.3
2011-03-18,484.5
2011-03-21,489.0
2011-03-22,489.0
2011-03-23,460.0
2011-03-24,487.0
2011-03-25,495.0
2011-03-28,466.0
2011-03-29,467.0
2011-03-30,488.0
2011-03-31,488.0
2011-04-01,488.0
2011-04-04,488.0
2011-04-05,475.0
2011-04-06,483.0
2011-04-07,483.0
2011-04-08,483.0
2011-04-11,454.05
2011-04-12,454.05
2011-04-13,455.0
2011-04-14,469.0
2011-04-15,469.0
2011-04-18,445.0
2011-04-19,445.0
2011-04-20,445.0
2011-04-21,445.0
2011-04-22,471.0
2011-04-25,443.0
2011-04-26,468.0
2011-04-27,477.0
2011-04-28,449.0
2011-04-29,468.9
2011-05-02,484.5
2011-05-03,484.0
2011-05-04,484.0
2011-05-05,483.0
2011-05-06,461.0
2011-05-09,460.0
2011-05-10,460.0
2011-05-11,460.0
2011-05-12,460.0
2011-05-13,460.0
2011-05-16,445.0
2011-05-17,419.0
2011-05-18,419.0
2011-05-19,443.0
2011-05-20,458.0
2011-05-23,458.0
2011-05-24,453.75
2011-05-25,452.95
2011-05-26,452.95
2011-05-27,449.8
2011-05-30,427.45
2011-05-31,435.0
2011-06-01,420.0
2011-06-02,420.0
2011-06-03,425.0
2011-06-06,429.0
2011-06-07,420.15
2011-06-08,427.0
2011-06-09,429.0
2011-06-10,435.0
2011-06-13,411.2
2011-06-14,435.0
2011-06-15,439.95
2011-06-16,420.0
2011-06-17,411.0
2011-06-20,429.5
2011-06-21,414.5
2011-06-22,428.35
2011-06-23,428.35
2011-06-24,402.65
2011-06-27,424.75
2011-06-28,424.75
2011-06-29,419.75
2011-06-30,419.8
2011-07-01,415.0
2011-07-04,415.0
2011-07-05,415.0
2011-07-06,390.2
2011-07-07,390.2
2011-07-08,390.2
2011-07-11,390.2
2011-07-12,390.2
2011-07-13,390.2
2011-07-14,390.2
2011-07-15,405.0
2011-07-18,390.0
2011-07-19,380.7
2011-07-20,403.5
2011-07-21,403.5
2011-07-22,403.5
2011-07-25,403.5
2011-07-26,379.3
2011-07-27,378.0
2011-07-28,378.0
2011-07-29,389.0
2011-08-01,389.0
2011-08-02,395.0
2011-08-03,395.0
2011-08-04,371.3
2011-08-05,349.05
2011-08-08,349.1
2011-08-09,328.2
2011-08-10,347.7
2011-08-11,330.0
2011-08-12,346.75
2011-08-15,346.75
2011-08-16,346.75
2011-08-17,346.75
2011-08-18,346.75
2011-08-19,331.0
2011-08-22,330.0
2011-08-23,330.05
2011-08-24,330.0
2011-08-25,330.0
2011-08-26,330.0
2011-08-29,335.0
2011-08-30,335.0
2011-09-02,347.0
2011-09-05,350.0
2011-09-06,350.0
2011-09-07,343.0
2011-09-08,330.0
2011-09-09,349.8
2011-09-12,349.0
2011-09-13,349.0
2011-09-14,349.0
2011-09-15,332.6
2011-09-16,332.6
2011-09-19,348.0
2011-09-20,335.1
2011-09-21,344.9
2011-09-22,344.9
2011-09-23,324.25
2011-09-26,304.8
2011-09-27,300.0
2011-09-28,300.0
2011-09-29,290.1
2011-09-30,291.0
2011-10-03,284.0
2011-10-04,280.0
2011-10-05,273.2
2011-10-06,275.0
2011-10-07,287.95
2011-10-10,304.5
2011-10-11,304.5
2011-10-12,304.0
2011-10-13,310.0
2011-10-14,310.0
2011-10-17,310.0
2011-10-18,309.85
2011-10-19,312.0
2011-10-20,320.0
2011-10-21,301.05
2011-10-24,317.0
2011-10-25,315.95
2011-10-26,315.0
2011-10-27,316.0
2011-10-28,319.45
2011-10-31,319.45
