date,ATL
2018-01-10,63.5
2018-01-12,63.7
2018-01-15,69.0
2018-01-16,68.4
2018-01-17,67.5
2018-01-18,68.0
2018-01-19,68.0
2018-01-22,68.0
2018-01-23,67.25
2018-01-24,68.21
2018-01-25,69.98
2018-01-26,69.05
2018-01-29,70.0
2018-01-30,71.0
2018-01-31,72.2
2018-02-01,73.05
2018-02-02,73.0
2018-02-05,70.14
2018-02-06,72.0
2018-02-07,71.5
2018-02-08,71.51
2018-02-09,72.01
2018-02-12,74.47
2018-02-13,76.0
2018-02-14,77.0
2018-02-15,76.01
2018-02-16,75.01
2018-02-19,76.0
2018-02-20,80.0
2018-02-21,80.9
2018-02-22,78.15
2018-02-23,79.5
2018-02-26,78.6
2018-02-27,79.78
2018-02-28,78.4
2018-03-01,80.0
2018-03-02,79.22
2018-03-05,78.33
2018-03-06,80.4
2018-03-07,79.2
2018-03-08,79.2
2018-03-09,80.0
2018-03-12,78.4
2018-03-13,79.0
2018-03-14,78.7
2018-03-15,80.01
2018-03-16,80.0
2018-03-19,80.0
2018-03-20,80.0
2018-03-21,78.85
2018-03-22,78.9
2018-03-23,80.0
2018-03-26,78.7
2018-03-27,78.7
2018-03-28,79.0
2018-03-29,78.2
2018-03-30,80.0
2018-04-02,79.0
2018-04-03,78.0
2018-04-04,78.0
2018-04-05,78.0
2018-04-06,79.8
2018-04-09,77.1
2018-04-10,78.0
2018-04-11,80.0
2018-04-12,80.0
2018-04-13,80.0
2018-04-16,78.1
2018-04-17,80.0
2018-04-18,78.5
2018-04-19,77.7
2018-04-20,78.34
2018-04-23,78.0
2018-04-24,78.0
2018-04-25,77.5
2018-04-26,77.66
2018-04-27,79.5
2018-04-30,78.05
2018-05-02,78.96
2018-05-03,76.62
2018-05-04,78.0
2018-05-07,78.0
2018-05-08,76.8
2018-05-09,77.0
2018-05-10,76.52
2018-05-11,77.0
2018-05-14,76.53
2018-05-15,76.6
2018-05-16,78.0
2018-05-17,77.8
2018-05-18,76.62
2018-05-21,79.0
2018-05-22,79.0
2018-05-23,77.5
2018-05-24,79.0
2018-05-25,77.0
2018-05-28,77.0
2018-05-29,76.4
2018-05-30,79.0
2018-05-31,79.0
2018-06-01,77.1
2018-06-04,75.0
2018-06-05,77.0
2018-06-06,74.2
2018-06-07,76.0
2018-06-08,76.0
2018-06-11,75.0
2018-06-12,75.5
2018-06-13,74.99
2018-06-14,74.98
2018-06-18,74.98
2018-06-19,75.0
2018-06-20,76.0
2018-06-21,75.9
2018-06-22,70.0
2018-06-25,70.0
2018-06-26,71.2
2018-06-27,70.0
2018-06-28,70.0
2018-06-29,68.5
2018-07-02,68.0
2018-07-03,70.0
2018-07-04,71.5
2018-07-05,72.0
2018-07-06,72.0
2018-07-09,72.0
2018-07-10,72.0
2018-07-11,72.0
2018-07-12,72.0
2018-07-13,70.0
2018-07-16,71.4
2018-07-17,71.46
2018-07-18,67.5
2018-07-19,71.35
2018-07-20,71.95
2018-07-23,71.0
2018-07-24,71.9
2018-07-25,71.9
2018-07-26,71.85
2018-07-27,70.8
2018-07-31,70.8
2018-08-01,71.95
2018-08-02,71.95
2018-08-03,70.0
2018-08-06,71.95
2018-08-07,71.93
2018-08-08,70.2
2018-08-09,69.22
2018-08-10,71.93
2018-08-13,71.93
2018-08-15,70.0
2018-08-16,69.0
2018-08-17,69.0
2018-08-24,70.0
2018-08-27,70.0
2018-08-28,69.0
2018-08-29,69.0
2018-08-30,69.0
2018-08-31,69.99
2018-09-03,65.0
2018-09-04,69.0
2018-09-05,65.0
2018-09-06,67.9
2018-09-07,65.0
2018-09-10,67.7
2018-09-12,65.0
2018-09-13,67.0
2018-09-14,63.0
2018-09-17,66.3
2018-09-18,63.1
2018-09-19,62.0
2018-09-20,65.0
2018-09-21,64.0
2018-09-24,62.5
2018-09-25,62.52
2018-09-26,62.8
2018-09-27,62.8
2018-09-28,64.0
2018-10-01,63.95
2018-10-02,64.0
2018-10-03,64.0
2018-10-04,63.11
2018-10-05,64.0
2018-10-08,62.1
2018-10-09,64.0
2018-10-10,62.0
2018-10-11,63.0
2018-10-12,61.55
2018-10-15,61.55
2018-10-16,58.5
2018-10-17,61.5
2018-10-18,61.5
2018-10-19,60.0
2018-10-22,60.0
2018-10-23,59.1
2018-10-24,59.27
2018-10-25,61.89
2018-10-26,61.7
2018-10-29,61.7
2018-10-30,60.0
2018-10-31,60.0
2018-11-01,61.7
2018-11-02,58.56
2018-11-05,60.0
2018-11-07,61.49
2018-11-08,61.45
2018-11-09,61.3
2018-11-12,61.3
2018-11-13,61.14
2018-11-14,61.29
2018-11-15,61.19
2018-11-16,58.5
2018-11-19,61.0
2018-11-22,61.0
2018-11-23,60.0
2018-11-26,61.1
2018-11-27,61.1
2018-11-28,61.0
2018-11-29,60.0
2018-11-30,61.14
2018-12-03,61.0
2018-12-04,59.01
2018-12-05,61.34
2018-12-06,59.61
2018-12-07,59.1
2018-12-10,61.24
2018-12-11,61.24
2018-12-12,59.75
2018-12-13,60.0
2018-12-14,60.0
2018-12-17,60.99
2018-12-18,60.99
2018-12-19,60.5
2018-12-20,60.0
2018-12-21,58.51
2018-12-24,58.6
2018-12-25,60.0
2018-12-26,59.0
2018-12-27,59.0
2018-12-28,55.6
2018-12-31,57.0
2019-01-02,57.5
2019-01-03,60.0
2019-01-04,61.09
2019-01-07,59.99
2019-01-08,60.96
2019-01-09,60.5
2019-01-10,60.95
2019-01-14,60.0
2019-01-15,59.8
2019-01-16,58.03
2019-01-17,58.2
2019-01-18,58.99
2019-01-21,58.99
2019-01-22,58.1
2019-01-23,58.1
2019-01-24,58.0
2019-01-25,55.62
2019-01-28,58.89
2019-01-29,58.89
2019-01-30,58.89
2019-01-31,58.85
2019-02-01,58.14
2019-02-04,58.14
2019-02-05,58.14
2019-02-06,58.14
2019-02-07,57.9
2019-02-08,58.0
2019-02-11,58.0
2019-02-12,58.0
2019-02-13,58.0
2019-02-14,57.5
2019-02-15,59.2
2019-02-18,60.0
2019-02-19,59.0
2019-02-20,60.76
2019-02-21,61.45
2019-02-22,59.1
2019-02-25,60.0
2019-02-26,58.5
2019-02-27,58.5
2019-02-28,58.2
2019-03-01,59.2
2019-03-04,59.2
2019-03-05,60.7
2019-03-06,57.0
2019-03-07,60.4
2019-03-08,57.75
2019-03-11,59.0
2019-03-12,57.9
2019-03-13,57.7
2019-03-14,57.0
2019-03-15,59.5
2019-03-18,58.5
2019-03-19,57.1
2019-03-20,57.1
2019-03-21,56.0
2019-03-22,56.1
2019-03-25,57.0
2019-03-26,56.0
2019-03-27,55.93
2019-03-28,56.0
2019-03-29,55.0
2019-04-01,55.1
2019-04-02,55.2
2019-04-03,55.2
2019-04-04,56.85
2019-04-05,55.25
2019-04-08,55.2
2019-04-09,58.7
2019-04-10,58.7
2019-04-11,56.0
2019-04-12,56.5
2019-04-15,55.2
2019-04-16,56.0
2019-04-17,57.2
2019-04-18,56.0
2019-04-19,55.2
2019-04-22,55.2
2019-04-23,54.5
2019-04-24,55.0
2019-04-25,53.49
2019-04-26,53.49
2019-04-29,56.1
2019-04-30,54.26
2019-05-02,55.0
2019-05-03,54.35
2019-05-06,54.35
2019-05-07,56.0
2019-05-08,55.99
2019-05-09,56.45
2019-05-10,56.0
2019-05-13,57.0
2019-05-14,57.0
2019-05-15,57.0
2019-05-16,58.0
2019-05-17,58.05
2019-05-20,58.53
2019-05-21,59.9
2019-05-22,58.15
2019-05-23,58.03
2019-05-24,57.51
2019-05-27,57.9
2019-05-28,57.9
2019-05-29,56.8
2019-05-30,58.88
2019-05-31,55.0
2019-06-03,54.5
2019-06-04,55.0
2019-06-10,56.5
2019-06-11,55.0
2019-06-12,55.0
2019-06-13,55.5
2019-06-14,56.0
2019-06-17,56.4
2019-06-18,56.3
2019-06-19,55.5
2019-06-20,57.0
2019-06-21,58.3
2019-06-24,56.0
2019-06-25,56.0
2019-06-26,55.8
2019-06-27,57.5
2019-06-28,57.5
2019-07-01,57.8
2019-07-02,56.3
2019-07-03,56.0
2019-07-04,56.0
2019-07-05,58.0
2019-07-08,58.0
2019-07-09,58.15
2019-07-10,59.0
2019-07-11,58.06
2019-07-12,59.0
2019-07-15,58.1
2019-07-16,58.2
2019-07-17,60.0
2019-07-18,60.0
2019-07-19,61.0
2019-07-22,62.0
2019-07-23,64.0
2019-07-24,63.0
2019-07-25,63.5
2019-07-26,64.55
2019-07-29,65.0
2019-07-31,64.0
2019-08-01,64.0
2019-08-02,64.0
2019-08-05,64.3
2019-08-06,65.2
2019-08-07,64.3
2019-08-08,66.38
2019-08-09,67.0
2019-08-15,67.0
2019-08-16,67.0
2019-08-19,65.0
2019-08-22,65.0
2019-08-23,68.0
2019-08-26,68.0
2019-08-27,68.0
2019-08-28,68.1
2019-08-29,67.8
2019-08-30,67.0
2019-09-02,66.0
2019-09-03,67.0
2019-09-04,66.0
2019-09-05,66.0
2019-09-06,66.0
2019-09-09,65.0
2019-09-10,64.0
2019-09-11,62.03
2019-09-12,62.0
2019-09-13,63.9
2019-09-16,64.97
2019-09-17,62.05
2019-09-18,64.4
2019-09-19,64.8
2019-09-20,63.0
2019-09-23,65.0
2019-09-24,65.0
2019-09-25,65.0
2019-09-26,64.8
2019-09-27,64.5
2019-09-30,66.5
2019-10-01,64.7
2019-10-02,66.4
2019-10-03,66.0
2019-10-04,65.0
2019-10-07,63.12
2019-10-08,66.2
2019-10-09,66.2
2019-10-10,66.2
2019-10-11,63.21
2019-10-14,63.37
2019-10-15,63.37
2019-10-16,65.0
2019-10-17,64.0
2019-10-18,63.3
2019-10-21,63.2
2019-10-22,63.5
2019-10-23,65.0
2019-10-24,65.0
2019-10-25,64.99
2019-10-28,63.14
2019-10-29,64.0
2019-10-30,64.0
2019-10-31,64.5
2019-11-01,65.0
2019-11-04,63.5
2019-11-05,63.0
2019-11-07,63.5
2019-11-08,64.0
2019-11-12,64.69
2019-11-13,65.0
2019-11-14,63.0
2019-11-15,64.0
2019-11-19,65.0
2019-11-20,63.33
2019-11-21,64.0
2019-11-22,65.89
2019-11-25,64.0
2019-11-26,64.5
2019-11-27,64.5
2019-11-28,65.5
2019-11-29,64.5
2019-12-02,64.52
2019-12-03,64.5
2019-12-04,65.0
2019-12-05,64.7
2019-12-06,66.0
2019-12-09,65.01
2019-12-10,65.3
2019-12-11,66.0
2019-12-12,65.11
2019-12-13,66.0
2019-12-16,67.51
2019-12-17,68.5
2019-12-18,67.0
2019-12-19,68.01
2019-12-20,70.0
2019-12-23,71.0
2019-12-24,71.0
2019-12-25,68.02
2019-12-26,70.0
2019-12-27,71.0
2019-12-30,71.0
2019-12-31,74.5
2020-01-02,74.4
2020-01-03,72.0
2020-01-06,70.1
2020-01-07,70.0
2020-01-08,71.0
2020-01-09,73.0
2020-01-10,75.0
2020-01-13,73.1
2020-01-14,73.01
2020-01-15,72.68
2020-01-16,75.0
2020-01-17,80.0
2020-01-20,77.25
2020-01-21,77.4
2020-01-22,78.5
2020-01-23,79.95
2020-01-24,78.91
2020-01-27,78.91
2020-01-28,78.4
2020-01-29,78.4
2020-01-30,77.5
2020-01-31,79.0
2020-02-03,78.0
2020-02-04,79.5
2020-02-05,80.0
2020-02-06,79.0
2020-02-07,80.0
2020-02-10,78.0
2020-02-11,78.01
2020-02-12,78.01
2020-02-13,80.95
2020-02-14,83.0
2020-02-17,83.0
2020-02-18,81.9
2020-02-19,79.55
2020-02-20,82.0
2020-02-21,82.5
2020-02-24,82.5
2020-02-25,79.4
2020-02-26,79.0
2020-02-27,82.4
2020-02-28,82.5
2020-03-02,80.0
2020-03-03,77.0
2020-03-04,73.51
2020-03-05,77.0
2020-03-06,69.5
2020-03-09,68.0
2020-03-10,73.3
2020-03-11,73.3
2020-03-12,66.0
2020-03-13,69.0
2020-03-16,62.11
2020-03-17,59.7
2020-03-18,57.32
2020-03-19,58.0
2020-03-20,60.3
2020-03-23,62.71
2020-03-24,63.5
2020-03-25,62.71
2020-03-26,60.22
2020-03-27,62.5
2020-03-30,60.01
2020-03-31,62.4
2020-04-01,61.0
2020-04-02,61.0
2020-04-03,58.6
2020-04-06,58.5
2020-04-07,59.0
2020-04-08,60.99
2020-04-09,61.3
2020-04-10,59.01
2020-04-13,59.0
2020-04-14,57.5
2020-04-15,57.5
2020-04-16,58.67
2020-04-17,56.33
2020-04-20,56.0
2020-04-21,56.0
2020-04-22,56.0
2020-04-23,57.92
2020-04-24,58.99
2020-04-27,60.16
2020-04-28,60.16
2020-04-29,60.0
2020-04-30,62.0
2020-05-04,61.0
2020-05-05,62.5
2020-05-06,62.9
2020-05-07,63.74
2020-05-08,63.9
2020-05-11,63.9
2020-05-12,63.97
2020-05-13,63.49
2020-05-14,63.5
2020-05-15,63.0
2020-05-18,63.9
2020-05-19,63.0
2020-05-20,64.2
2020-05-21,63.2
2020-05-22,65.0
2020-05-26,66.3
2020-05-27,64.0
2020-05-28,65.5
2020-05-29,65.39
2020-06-01,65.39
2020-06-02,68.0
2020-06-03,70.71
2020-06-04,72.99
2020-06-05,71.0
2020-06-08,71.0
2020-06-09,68.18
2020-06-10,69.0
2020-06-11,68.0
2020-06-12,68.0
2020-06-15,68.0
2020-06-16,68.5
2020-06-17,71.23
2020-06-18,70.99
2020-06-19,71.9
2020-06-22,71.9
2020-06-23,70.7
2020-06-24,70.8
2020-06-25,71.0
2020-06-26,71.0
2020-06-29,71.0
2020-06-30,69.85
2020-07-01,68.84
2020-07-02,69.0
2020-07-03,69.99
2020-07-06,69.99
2020-07-07,68.5
2020-07-08,69.79
2020-07-09,69.79
2020-07-10,69.75
2020-07-13,69.75
2020-07-14,69.0
2020-07-15,69.0
2020-07-16,69.0
2020-07-17,69.69
2020-07-20,69.69
2020-07-21,69.69
2020-07-22,69.0
2020-07-23,69.5
2020-07-24,69.5
2020-07-27,69.0
2020-07-28,69.79
2020-07-29,69.78
2020-08-03,69.75
2020-08-04,71.36
2020-08-05,71.1
2020-08-06,70.0
2020-08-07,72.0
2020-08-10,70.0
2020-08-11,70.0
2020-08-12,71.0
2020-08-13,70.0
2020-08-17,72.0
2020-08-18,72.0
2020-08-19,71.0
2020-08-24,72.99
2020-08-25,72.5
2020-08-26,73.4
2020-08-27,72.39
2020-08-28,72.5
2020-08-31,72.5
2020-09-01,73.0
2020-09-02,73.0
2020-09-03,72.0
2020-09-04,70.0
2020-09-07,71.5
2020-09-08,71.4
2020-09-09,72.5
2020-09-10,72.38
2020-09-11,74.0
2020-09-14,76.5
2020-09-15,77.5
2020-09-16,78.0
2020-09-17,77.03
2020-09-18,76.0
2020-09-21,76.9
2020-09-22,76.0
2020-09-23,77.3
2020-09-24,77.0
2020-09-25,77.5
2020-09-28,78.7
2020-09-29,78.0
2020-09-30,78.5
2020-10-01,78.5
2020-10-02,78.5
2020-10-05,77.5
2020-10-06,78.5
2020-10-07,79.5
2020-10-08,80.5
2020-10-09,81.0
2020-10-12,78.6
2020-10-13,79.5
2020-10-14,80.5
2020-10-15,79.9
2020-10-16,80.5
2020-10-19,80.0
2020-10-20,79.0
2020-10-21,80.0
2020-10-22,79.95
2020-10-23,80.0
2020-10-26,80.0
2020-10-27,79.98
2020-10-28,79.98
2020-11-02,80.99
2020-11-03,80.8
2020-11-04,80.0
2020-11-05,81.0
2020-11-09,81.9
2020-11-10,80.0
2020-11-11,80.0
2020-11-12,82.5
2020-11-13,82.5
2020-11-16,82.5
2020-11-17,80.86
2020-11-19,82.0
2020-11-20,82.29
2020-11-23,82.17
2020-11-24,82.17
2020-11-25,81.98
2020-11-26,81.97
2020-11-27,81.9
2020-11-30,81.0
2020-12-01,81.9
2020-12-02,81.5
2020-12-03,81.0
2020-12-04,81.95
2020-12-07,81.25
2020-12-08,80.0
2020-12-09,80.0
2020-12-10,80.0
2020-12-11,80.0
2020-12-14,80.0
2020-12-15,80.5
2020-12-16,80.5
2020-12-17,83.0
2020-12-18,82.9
2020-12-21,80.4
2020-12-22,80.2
2020-12-23,81.8
2020-12-24,82.0
2020-12-25,79.6
2020-12-28,81.0
2020-12-29,80.5
2020-12-30,82.0
2020-12-31,82.0
2021-01-04,82.0
2021-01-05,82.0
2021-01-06,81.0
2021-01-07,80.7
2021-01-08,81.0
2021-01-12,82.0
2021-01-13,81.0
2021-01-14,81.0
2021-01-15,81.9
2021-01-18,80.01
2021-01-19,80.0
2021-01-20,80.0
2021-01-21,80.99
2021-01-22,77.77
2021-01-25,79.0
2021-01-26,78.44
2021-01-27,78.0
2021-01-28,79.97
2021-01-29,79.1
2021-02-01,79.0
2021-02-02,79.0
2021-02-03,78.15
2021-02-04,81.0
2021-02-05,80.0
2021-02-08,80.89
2021-02-09,80.05
2021-02-10,81.0
2021-02-11,80.01
2021-02-12,81.0
2021-02-15,79.3
2021-02-16,79.53
2021-02-17,79.41
2021-02-18,79.8
2021-02-19,79.8
2021-02-22,77.0
2021-02-23,77.64
2021-02-24,78.5
2021-02-25,78.5
2021-02-26,79.6
2021-03-01,79.6
2021-03-02,77.56
2021-03-03,79.48
2021-03-04,79.5
2021-03-05,79.5
2021-03-08,79.5
2021-03-09,79.5
2021-03-10,79.1
2021-03-11,79.1
2021-03-12,79.4
2021-03-15,78.2
2021-03-16,78.02
2021-03-17,80.0
2021-03-18,80.5
2021-03-19,83.71
2021-03-22,87.05
2021-03-23,90.53
2021-03-24,90.0
2021-03-25,90.0
2021-03-26,90.99
2021-03-29,91.0
2021-03-30,91.97
2021-03-31,91.9
2021-04-01,91.49
2021-04-02,91.44
2021-04-05,90.5
2021-04-06,91.8
2021-04-07,90.31
2021-04-08,90.32
2021-04-09,91.0
2021-04-12,91.0
2021-04-13,90.88
2021-04-14,91.0
2021-04-15,91.0
2021-04-16,90.52
2021-04-19,90.31
2021-04-20,91.0
2021-04-21,93.0
2021-04-22,93.0
2021-04-23,92.0
2021-04-26,91.2
2021-04-27,92.0
2021-04-28,93.0
2021-04-29,94.0
2021-04-30,93.5
2021-05-03,93.5
2021-05-04,93.5
2021-05-05,94.7
2021-05-06,95.0
2021-05-07,94.7
2021-05-10,93.99
2021-05-11,93.0
2021-05-12,93.5
2021-05-17,94.98
2021-05-18,94.7
2021-05-19,94.73
2021-05-20,94.3
2021-05-21,93.6
2021-05-24,94.96
2021-05-25,94.7
2021-05-26,95.5
2021-05-27,94.15
2021-05-28,95.0
2021-05-31,95.0
2021-06-01,95.5
2021-06-02,96.5
2021-06-03,98.5
2021-06-04,98.45
2021-06-07,98.0
2021-06-08,97.0
2021-06-09,93.01
2021-06-10,93.0
2021-06-11,94.45
2021-06-14,94.0
2021-06-15,93.2
2021-06-16,94.49
2021-06-17,94.39
2021-06-18,94.0
2021-06-21,93.94
2021-06-22,92.56
2021-06-23,94.0
2021-06-24,93.1
2021-06-25,90.0
2021-06-28,92.0
2021-06-29,92.0
2021-06-30,93.0
2021-07-01,92.52
2021-07-02,93.5
2021-07-05,92.0
2021-07-06,92.86
2021-07-07,92.48
2021-07-08,92.5
2021-07-09,92.02
2021-07-12,92.97
2021-07-13,92.0
2021-07-14,92.96
2021-07-15,92.0
2021-07-16,92.88
2021-07-19,91.1
2021-07-20,91.01
2021-07-23,92.99
2021-07-26,92.99
2021-07-27,92.98
2021-07-28,92.88
2021-07-29,92.99
2021-08-02,92.97
2021-08-03,94.32
2021-08-04,94.0
2021-08-05,93.98
2021-08-06,92.5
2021-08-09,92.5
2021-08-11,93.47
2021-08-12,93.0
2021-08-13,93.49
2021-08-16,93.47
2021-08-17,93.8
2021-08-18,95.88
2021-08-19,94.5
2021-08-23,94.66
2021-08-24,95.61
2021-08-25,94.0
2021-08-26,96.69
2021-08-27,94.0
2021-08-30,94.7
2021-08-31,95.1
2021-09-01,95.0
2021-09-02,95.0
2021-09-03,96.0
2021-09-06,96.0
2021-09-07,98.0
2021-09-08,99.5
2021-09-09,99.5
2021-09-10,99.5
2021-09-13,102.55
2021-09-14,102.85
2021-09-15,102.5
2021-09-16,102.0
2021-09-17,101.95
2021-09-20,102.0
2021-09-21,100.0
2021-09-22,100.8
2021-09-23,101.0
2021-09-24,102.5
2021-09-27,101.9
2021-09-28,101.5
2021-09-29,101.5
2021-09-30,101.5
2021-10-01,105.55
2021-10-04,109.75
2021-10-05,114.1
2021-10-06,114.0
2021-10-07,113.0
2021-10-08,116.9
2021-10-11,113.1
2021-10-12,116.0
2021-10-13,115.0
2021-10-14,117.7
2021-10-15,118.0
2021-10-18,117.75
2021-10-21,116.8
2021-10-22,116.5
2021-10-25,117.0
2021-10-26,119.0
2021-10-27,121.85
2021-10-28,118.5
2021-10-29,118.9
2021-11-01,117.5
2021-11-02,117.5
2021-11-03,117.9
2021-11-04,117.0
2021-11-05,117.0
2021-11-08,117.0
2021-11-09,116.9
2021-11-10,115.95
2021-11-11,115.5
2021-11-12,114.5
2021-11-15,116.4
2021-11-16,116.5
2021-11-17,115.0
2021-11-19,117.7
2021-11-22,117.9
2021-11-23,114.7
2021-11-24,116.95
2021-11-25,116.9
2021-11-26,116.0
2021-11-29,114.0
2021-11-30,114.0
2021-12-01,115.0
2021-12-02,115.0
2021-12-03,114.5
2021-12-06,114.9
2021-12-07,114.5
2021-12-08,114.15
2021-12-09,114.0
2021-12-10,116.0
2021-12-13,116.0
2021-12-14,116.1
2021-12-15,116.0
2021-12-16,116.0
2021-12-17,118.0
2021-12-20,115.0
2021-12-21,114.25
2021-12-22,115.0
2021-12-23,117.8
2021-12-24,117.0
2021-12-27,117.6
2021-12-28,117.0
2021-12-29,114.65
2021-12-30,120.0
2021-12-31,122.0
2022-01-03,120.0
2022-01-04,119.15
2022-01-05,119.3
2022-01-06,120.0
2022-01-07,125.0
2022-01-10,132.45
2022-01-12,136.5
2022-01-13,135.85
2022-01-14,136.0
2022-01-17,134.0
2022-01-18,135.7
2022-01-19,134.2
2022-01-20,132.0
2022-01-21,135.0
2022-01-24,132.5
2022-01-25,132.5
2022-01-26,132.5
2022-01-27,132.5
2022-01-28,133.4
2022-01-31,134.0
2022-02-01,132.5
2022-02-02,135.0
2022-02-03,141.8
2022-02-04,140.0
2022-02-07,142.0
2022-02-08,143.7
2022-02-09,139.6
2022-02-10,141.0
2022-02-11,139.6
2022-02-14,137.5
2022-02-15,139.95
2022-02-16,136.0
2022-02-17,137.0
2022-02-18,138.0
2022-02-21,137.0
2022-02-22,134.85
2022-02-23,134.5
2022-02-24,126.45
2022-02-25,129.0
2022-02-28,130.0
2022-03-01,128.0
2022-03-02,126.5
2022-03-03,120.0
2022-03-04,127.0
2022-03-07,125.0
2022-03-08,132.0
2022-03-09,131.05
2022-03-10,127.0
2022-03-11,132.0
2022-03-14,134.0
2022-03-15,131.0
2022-03-16,128.35
2022-03-17,130.05
2022-03-18,131.0
2022-03-21,132.5
2022-03-22,131.0
2022-03-23,125.0
2022-03-24,127.0
2022-03-25,129.0
2022-03-28,127.0
2022-03-29,128.9
2022-03-30,128.0
2022-03-31,126.15
2022-04-01,131.0
2022-04-04,129.0
2022-04-05,131.8
2022-04-06,131.8
2022-04-07,130.0
2022-04-08,130.0
2022-04-11,131.0
2022-04-12,134.0
2022-04-13,135.0
2022-04-14,135.0
2022-04-15,136.9
2022-04-18,136.0
2022-04-19,133.55
2022-04-20,133.85
2022-04-21,134.0
2022-04-22,135.0
2022-04-25,133.45
2022-04-26,136.0
2022-04-27,134.05
2022-04-28,139.95
2022-04-29,139.0
2022-05-04,140.0
2022-05-05,139.6
2022-05-06,140.75
2022-05-09,139.0
2022-05-10,135.0
2022-05-11,135.8
2022-05-12,134.15
2022-05-13,137.0
2022-05-16,138.0
2022-05-17,135.3
2022-05-18,138.45
2022-05-19,138.45
2022-05-20,130.5
2022-05-23,134.9
2022-05-24,134.0
2022-05-25,136.4
2022-05-26,135.0
2022-05-27,130.2
2022-05-30,129.0
2022-05-31,129.95
2022-06-01,128.0
2022-06-02,127.55
2022-06-03,129.0
2022-06-06,129.0
2022-06-07,129.0
2022-06-08,128.95
2022-06-09,127.6
2022-06-10,128.5
2022-06-13,128.2
2022-06-14,125.0
2022-06-15,124.0
2022-06-16,125.5
2022-06-17,128.0
2022-06-20,124.15
2022-06-21,124.4
2022-06-22,124.0
2022-06-23,119.0
2022-06-24,112.0
2022-06-27,118.6
2022-06-28,122.0
2022-06-29,120.1
2022-06-30,126.5
2022-07-01,123.0
2022-07-04,119.4
2022-07-05,120.0
2022-07-06,120.0
2022-07-07,125.0
2022-07-08,125.0
2022-07-12,127.4
2022-07-13,127.4
2022-07-14,127.5
2022-07-15,130.0
2022-07-18,130.0
2022-07-19,128.0
2022-07-20,128.0
2022-07-21,130.0
2022-07-22,129.0
2022-07-25,129.0
2022-07-26,129.0
2022-07-27,128.95
2022-07-28,128.95
2022-07-29,130.0
2022-08-01,129.95
2022-08-02,129.9
2022-08-03,129.7
2022-08-04,126.0
2022-08-05,130.0
2022-08-08,130.0
2022-08-09,129.0
2022-08-10,130.0
2022-08-11,133.0
2022-08-12,130.0
2022-08-15,133.5
2022-08-16,133.0
2022-08-17,130.0
2022-08-18,132.0
2022-08-19,131.5
2022-08-22,131.5
2022-08-23,131.5
2022-08-24,132.0
2022-08-25,128.55
2022-08-26,132.8
2022-08-29,129.15
2022-08-30,131.5
2022-08-31,131.5
2022-09-01,130.0
2022-09-02,132.0
2022-09-05,129.5
2022-09-06,130.0
2022-09-07,132.0
2022-09-08,130.0
2022-09-09,132.0
2022-09-12,128.0
2022-09-13,130.0
2022-09-14,133.0
2022-09-15,135.7
2022-09-16,135.0
2022-09-19,135.5
2022-09-20,135.6
2022-09-21,132.0
2022-09-22,132.0
2022-09-23,135.0
2022-09-26,130.5
2022-09-27,134.8
2022-09-28,127.65
2022-09-29,127.0
2022-09-30,127.0
2022-10-03,128.0
2022-10-04,127.9
2022-10-05,127.9
2022-10-06,126.0
2022-10-07,125.6
2022-10-11,125.1
2022-10-12,125.0
2022-10-13,125.25
2022-10-14,128.0
2022-10-17,128.0
2022-10-18,123.0
2022-10-19,121.7
2022-10-20,117.0
2022-10-21,118.0
2022-10-24,120.0
2022-10-25,114.5
2022-10-26,118.95
2022-10-27,119.65
2022-10-28,119.85
2022-10-31,116.25
2022-11-01,119.7
2022-11-02,116.0
2022-11-03,116.0
2022-11-04,120.0
2022-11-07,120.0
2022-11-08,114.55
2022-11-09,115.0
2022-11-10,116.9
2022-11-11,119.0
2022-11-14,119.0
2022-11-15,115.6
2022-11-16,119.0
2022-11-17,122.5
2022-11-21,120.0
2022-11-22,119.95
2022-11-23,119.95
2022-11-24,119.95
2022-11-25,119.95
2022-11-28,115.6
2022-11-29,118.9
2022-11-30,118.95
2022-12-01,119.95
2022-12-02,119.9
2022-12-05,118.9
2022-12-06,116.0
2022-12-07,117.5
2022-12-08,119.85
2022-12-09,120.0
2022-12-12,120.0
2022-12-13,123.85
2022-12-14,123.5
2022-12-15,125.75
2022-12-16,126.0
2022-12-19,121.6
2022-12-20,121.8
2022-12-21,120.55
2022-12-22,125.0
2022-12-23,120.0
2022-12-26,120.0
2022-12-27,120.0
2022-12-28,127.0
2022-12-29,119.4
2022-12-30,125.0
2023-01-02,124.95
2023-01-03,117.5
2023-01-04,120.0
2023-01-05,114.5
2023-01-06,120.0
2023-01-09,113.5
2023-01-10,120.0
2023-01-12,119.0
2023-01-13,125.0
2023-01-16,125.0
2023-01-17,123.5
2023-01-18,119.0
2023-01-19,120.0
2023-01-20,114.0
2023-01-23,119.5
2023-01-24,119.5
2023-01-25,114.1
2023-01-26,114.65
2023-01-27,118.0
2023-01-30,118.0
2023-01-31,117.9
2023-02-01,117.8
2023-02-02,117.9
2023-02-03,118.0
2023-02-06,115.15
2023-02-07,117.9
2023-02-08,117.95
2023-02-09,118.0
2023-02-10,120.5
2023-02-13,117.5
2023-02-14,117.0
2023-02-15,121.0
