date,SRM
2024-06-03,96.03
2024-06-04,96.04
2024-06-05,96.2
2024-06-06,96.2
2024-06-07,101.9
2024-06-10,96.0
2024-06-11,96.0
2024-06-12,101.7
2024-06-13,101.7
2024-06-14,101.7
2024-06-19,101.7
2024-06-20,107.7
2024-06-21,107.7
2024-06-24,107.7
2024-06-25,107.7
2024-06-26,107.7
2024-06-27,107.5
2024-06-28,107.5
2024-07-01,107.0
2024-07-02,107.0
2024-07-03,104.55
2024-07-04,105.0
2024-07-05,104.55
2024-07-08,104.55
2024-07-09,103.0
2024-07-10,107.95
2024-07-11,103.0
2024-07-12,104.0
2024-07-15,110.0
2024-07-16,110.0
2024-07-17,110.0
2024-07-18,109.0
2024-07-19,119.85
2024-07-22,131.8
2024-07-23,144.95
2024-07-24,159.4
2024-07-25,175.3
2024-07-26,192.8
2024-07-29,212.05
2024-07-31,233.25
2024-08-01,256.55
2024-08-02,282.2
2024-08-05,305.0
2024-08-06,305.0
2024-08-07,335.45
2024-08-08,368.95
2024-08-09,405.8
2024-08-12,446.35
2024-08-13,490.95
2024-08-15,540.0
2024-08-16,593.9
2024-08-19,653.2
2024-08-22,677.0
2024-08-23,609.4
2024-08-26,548.5
2024-08-27,557.2
2024-08-28,540.0
2024-08-29,519.9
2024-08-30,476.6
2024-09-02,445.0
2024-09-03,474.0
2024-09-04,521.0
2024-09-05,536.0
2024-09-06,539.9
2024-09-09,530.0
2024-09-10,506.0
2024-09-11,503.9
2024-09-12,499.9
2024-09-13,499.9
2024-09-18,506.0
2024-09-19,488.0
2024-09-20,482.95
2024-09-23,465.0
2024-09-24,480.0
2024-09-25,471.5
2024-09-26,479.0
2024-09-27,475.0
2024-09-30,462.7
2024-10-01,477.0
2024-10-02,470.0
2024-10-03,456.0
2024-10-04,464.95
2024-10-07,444.0
2024-10-08,426.55
2024-10-09,449.85
2024-10-10,476.0
2024-10-11,472.95
2024-10-14,472.95
2024-10-15,427.1
2024-10-16,458.95
2024-10-17,427.6
2024-10-18,437.0
2024-10-21,425.2
2024-10-22,421.0
2024-10-23,421.0
2024-10-24,429.0
2024-10-25,439.8
2024-10-28,463.0
2024-10-29,463.0
2024-10-30,440.0
2024-10-31,458.0
2024-11-01,435.0
2024-11-04,478.45
2024-11-05,526.2
2024-11-07,578.8
2024-11-08,636.6
2024-11-11,625.0
2024-11-12,630.0
2024-11-13,567.1
2024-11-14,510.4
2024-11-15,530.0
2024-11-19,477.05
2024-11-20,429.5
2024-11-21,417.0
2024-11-22,406.0
2024-11-25,423.0
2024-11-26,420.0
2024-11-27,418.0
2024-11-28,415.0
2024-11-29,427.4
2024-12-02,418.8
2024-12-03,414.0
2024-12-04,415.0
2024-12-05,420.0
2024-12-06,419.25
2024-12-09,419.25
2024-12-10,414.8
2024-12-11,414.0
2024-12-12,414.0
2024-12-13,414.05
2024-12-16,418.0
2024-12-17,410.0
2024-12-18,416.0
2024-12-19,412.0
2024-12-20,412.0
2024-12-23,418.9
2024-12-24,411.0
2024-12-25,408.5
2024-12-26,409.0
2024-12-27,409.0
2024-12-30,408.1
2024-12-31,400.0
2025-01-02,396.1
2025-01-03,400.0
2025-01-06,410.0
2025-01-07,411.0
2025-01-08,403.1
2025-01-09,405.1
2025-01-10,403.0
2025-01-13,418.0
2025-01-15,455.0
2025-01-16,496.0
2025-01-17,470.0
2025-01-20,449.95
2025-01-21,440.0
2025-01-22,449.0
2025-01-23,462.0
2025-01-24,455.0
2025-01-27,437.0
2025-01-28,457.0
2025-01-29,460.0
2025-01-30,459.85
2025-01-31,457.65
2025-02-03,455.9
2025-02-04,454.0
2025-02-05,437.0
2025-02-06,430.0
2025-02-07,437.95
2025-02-10,436.8
2025-02-11,430.0
2025-02-12,421.0
2025-02-13,424.0
2025-02-14,426.0
2025-02-17,425.0
2025-02-18,426.0
2025-02-19,426.9
2025-02-20,423.95
2025-02-21,423.4
2025-02-24,410.0
2025-02-25,406.0
2025-02-26,415.0
2025-02-27,412.0
2025-02-28,408.05
2025-03-03,423.4
2025-03-04,439.9
2025-03-05,427.0
2025-03-06,426.5
2025-03-07,429.9
2025-03-10,429.9
2025-03-11,429.9
2025-03-12,429.9
2025-03-13,423.5
2025-03-14,423.5
2025-03-17,436.0
2025-03-18,418.0
2025-03-19,410.0
2025-03-20,410.0
2025-03-21,417.0
2025-03-24,426.0
2025-03-25,420.0
2025-03-26,434.95
2025-03-27,420.0
2025-03-28,416.0
2025-04-02,420.0
2025-04-03,460.0
2025-04-04,459.9
2025-04-07,420.0
2025-04-08,390.0
2025-04-09,389.0
2025-04-10,385.55
2025-04-11,398.0
2025-04-14,410.0
2025-04-15,416.9
2025-04-16,403.0
2025-04-17,414.7
2025-04-18,410.0
2025-04-21,421.0
2025-04-22,421.0
2025-04-23,405.0
2025-04-24,445.45
2025-04-25,489.0
2025-04-28,520.0
2025-04-29,490.0
2025-04-30,475.5
2025-05-02,484.95
2025-05-05,477.0
2025-05-06,472.0
2025-05-07,483.0
2025-05-08,478.0
